id,name,hotelname_en,featurehoteltype,lat,lon,single_room_price,single_room_stock,king_room_price,king_room_stock,double_bed_price,double_bed_stock,family_room_price,family_room_stock
15,武汉汉口火车站希尔顿惠庭酒店,Home2 Suites By Hilton Wuhan Hankou Railway Station,免费停车,30.617046,114.259267,373,1,397,2,401,1,541,1
16,武汉王家湾郁锦香酒店(国博中心店),Golden Tulip Wuhan Wangjiawan,智能客控,30.558393,114.224851,326,2,347,1,351,2,474,1
17,丽橙酒店·逸(武汉楚河汉街岳家嘴地铁站店),Licheng Hotel Yi (Wuhan Chuhe Han Street Yuejiazui Subway Station),免费停车,30.575427,114.361691,417,0,444,1,448,2,605,3
18,武汉车都金盾大酒店(沌口体育中心店),Wuhan Chedu Kingdom Plaza Hotel (Zhuankou Sports Center),SPA,30.490753,114.159245,424,1,451,1,456,2,616,0
19,武汉光谷大道希尔顿欢朋酒店,Hampton by Hilton Wuhan Guanggu Avenue,免费停车,30.507412,114.424435,436,3,464,1,469,0,633,2
20,陌上轻雅酒店(武汉汉口火车站万科广场店),Moshang Qingya Hotel (Wuhan Hankou Railway Station),家庭房,30.619849,114.249897,267,2,284,1,287,3,387,2
21,珞珈山宾馆(武汉大学东湖店),LuoJia Hills Hotel,窗外好景,30.531469,114.374127,407,1,434,0,438,1,591,0
22,武汉硚口古田希尔顿欢朋酒店,Hampton by Hilton Wuhan Qiaokou Gutian,免费停车,30.584868,114.188888,419,0,446,1,451,1,609,0
23,武汉一宝华美达酒店(汉口火车站竹叶山地铁站店),YIbao Ramada Wuhan,江河景房,30.627039,114.295267,315,1,336,0,339,0,458,0
24,武汉中南路隆森美仑国际酒店,Longsen Meilun International Hotel (Yellow Crane Tower Zhongnan Road Subway Station),自营亲子房,30.532681,114.330818,344,1,366,1,370,0,500,1
25,武汉汉口金融中心美仑酒店,"Madison  Hotel Hankou Financial Center, Wuhan",免费停车,30.594169,114.272919,461,0,491,0,496,0,670,1
26,武汉青莲·景合酒店(武汉动物园国际博览中心店),Wuhan JING Hotel (Wuhan Zoo International Expo Center),窗外好景,30.537834,114.247787,324,1,345,0,348,0,470,2
27,武汉经开希尔顿欢朋酒店,Hampton by Hilton Wuhan Jingkai,免费停车,30.488339,114.157718,498,1,530,0,535,1,722,1
28,武汉黄鹤楼首义广场漫心酒店,Wuhan Huanghelou Shouyi square MANXIN Hotel,免费停车,30.539711,114.307009,368,3,392,2,396,0,535,1
29,武汉光谷蔚景温德姆酒店,Wingate by Wyndham Wuhan Optics Valley,免费停车,30.487355,114.515016,354,1,377,5,381,1,514,0
30,武汉街道口珞珈山亚朵酒店,Atour Hotel Wuhan Jiedaokou Luojia Mountain,免费停车,30.536249,114.349569,424,1,451,1,456,2,616,0
31,纽宾凯N+国际酒店(武汉中山公园雪松路店),Wuhan Zhongshan Park Xuesong Road,免费停车,30.592134,114.273104,361,1,384,0,388,2,524,3
32,武汉天河机场奥特莱斯亚朵酒店,Wuhan Tianhe Airport Outlets Atour Hotel,免费停车,30.721717,114.260539,311,0,331,2,334,0,451,3
33,武汉江城明珠豪生大酒店,Howard Johnson Pearl Plaza Wuhan,江河景房,30.590778,114.304157,548,2,583,1,589,1,795,2
34,万信至格酒店(武汉天河机场航空总部地铁站店),Wassim Hotel (Wuhan Tianhe Airport Aviation Headquarters Subway Station),免费停车,30.73043,114.215932,333,1,354,1,358,1,483,1
35,武汉温德姆花园酒店(光谷会展中心大悦城店),Wyndham Garden Wuhan Optics Valley Hotel,网红泳池,30.482965,114.492426,463,1,493,2,498,1,672,2
36,武汉汇豪大酒店(江汉路步行街店),Wuhan Huihao Hotel (Jianghan Road Pedestrian Street),免费停车,30.585868,114.287032,371,2,395,1,399,1,539,1
37,武汉广场汉口金融中心亚朵酒店,ATOUR HOTEL,免费停车,30.594283,114.273187,519,0,552,0,558,3,753,3
38,俪居花园酒店(武汉体育中心江汉大学店),Wuhan Liju Garden Hotel,免费停车,30.513558,114.190643,450,1,479,0,484,0,653,1
39,武汉汉口金融中心枫渡酒店,FONTOO Hotel Wuhan Hankou IFC( International Financial Center),SPA,30.588498,114.279518,306,2,326,0,329,1,444,1
40,武汉青山希尔顿惠庭酒店(武汉高铁站店),Home2 Suites by Hilton Wuhan Qingshan,免费停车,30.622951,114.387811,360,1,383,2,387,0,522,1
41,武汉沌口体育中心枫渡酒店,FONTOO Hotel Wuhan Zhuankou Sport Center,SPA,30.496617,114.178477,463,0,493,0,498,1,672,0
42,武汉汉口金融中心万象城漫心酒店,Wuhan Hankou Financial Center MixC Manxin Hotel,免费停车,30.598286,114.276928,474,0,505,2,510,2,688,2
43,武汉光谷科技会展中心大悦城丽芮酒店,Radisson Red Wuhan Optics Valley Science & Technology Exhibition Center Grand Joy City,自营亲子房,30.488355,114.505611,346,0,368,0,372,0,502,1
44,武汉光谷关山大道城际酒店,Wuhan Optics Valley Guanshan Avenue Intercity Hotel,窗外好景,30.494778,114.412521,344,1,366,3,370,1,500,2
45,武汉高铁站西广场亚朵X酒店,"Atour X Hotel, West Plaza, Wuhan High-speed Railway Station",免费停车,30.603852,114.422403,375,2,399,0,403,0,544,4
46,武汉国际广场希尔顿欢朋酒店,Hampton by Hilton Wuhan International Plaza,家庭房,30.571598,114.268809,446,0,475,0,480,0,648,1
47,武汉光谷漫心酒店,MANXIN Hotel (Wuhan Optical Valley Software Park store),免费停车,30.478779,114.392003,426,2,453,3,458,1,618,0
48,武汉恺德光谷城际酒店,IntercityHotel,免费停车,30.486446,114.500787,368,0,392,0,396,1,535,0
49,武汉黄鹤楼美仑酒店,Wuhan Yellow Crane Tower Meilun Hotel,免费停车,30.545536,114.318794,352,2,374,0,378,0,510,1
50,武汉江滩江汉路步行街轻居酒店,Wuhan Jiangtan Jianghan Road Pedestrian Street Qingju Hotel,家庭房,30.578339,114.293392,383,1,408,0,412,1,556,5
51,武汉喜瑞得大酒店(沌口体育中心店),Xiruide Hotel Wuhan (Zhuankou Sports Center),桑拿,30.495236,114.159368,351,1,373,2,377,2,509,2
52,武汉关山大道光谷软件园亚朵酒店,"Yaduo Hotel, Optic Valley Software Park, Guanshan Avenue, Wuhan",免费停车,30.484683,114.409325,366,1,390,1,394,1,532,2
53,武汉东方建国大酒店,Oriental Jianguo Hotel,管家服务,30.615841,114.258204,277,2,295,0,298,1,402,3
54,朗丽兹酒店(武汉光谷金融港工程大学店),Lang Liz Hotel (Wuhan Optics Valley Financial Port Engineering University),机器人服务,30.460503,114.429109,339,2,360,0,364,0,491,2
55,武汉国博中心汉阳永旺亚朵酒店,"Hanyang Yongwang   Atour  Hotel, Wuhan International Expo Center",免费停车,30.507041,114.202446,383,2,408,0,412,2,556,1
56,武汉汉口泛海CBD新华路漫心酒店,Wuhan Hankou Railway Station Xinhua Road Manxin Hotel,影音房,30.605875,114.269501,337,1,358,1,362,3,489,2
57,武汉金银湖亚朵酒店,Atour Hotel Jinyin Lake Wuhan,免费停车,30.647251,114.199619,375,0,399,0,403,0,544,2
58,武汉万达瑞华酒店,Wanda Reign Wuhan,湖畔美居,30.552806,114.347532,922,1,981,1,991,4,1338,1
59,武汉沌口东风大道体育中心亚朵酒店,Atour Hotel(Wuhan Zhuankou Dongfeng Avenue Sports Center Store),免费停车,30.483171,114.152711,418,1,445,2,449,2,606,1
60,捷尼天空大酒店(武汉天河国际机场店),J.SKY HOTEL,停车场,30.78978,114.234843,345,0,367,3,371,4,501,0
61,武汉晴川假日酒店,Holiday Inn Wuhan Riverisde,免费停车,30.558054,114.285627,417,0,444,2,448,1,605,2
62,武汉盛捷未来中心酒店公寓,Somerset Future Center Wuhan,桑拿,30.554071,114.243087,402,0,428,1,432,1,583,0
63,武汉泛海费尔蒙酒店,Fairmont Wuhan,桑拿,30.598954,114.250409,1314,0,1399,1,1413,2,1908,0
64,武汉潮漫凯瑞国际酒店(文华学院华科大店),Zmax Carrey Internat i onal Hotel,免费停车,30.491589,114.430171,463,0,493,2,498,2,672,2
65,武汉武昌火车站中南亚朵轻居酒店,Atour Light Hotel (Wuhan Wuchang Railway Station Zhongnan Store),免费停车,30.530497,114.323248,366,1,390,1,394,0,532,1
66,武汉王家湾华美达酒店(人信汇店),Ramada Wuhan Wangjiawan (Renxinhui),自营舒睡房,30.56111,114.211594,389,0,414,1,418,1,564,2
67,武汉东湖宾馆,East Lake Hotel,停车场,30.551478,114.366547,611,0,650,1,657,3,887,2
68,武汉黄鹤楼长江大桥亚朵X酒店,Atour X Hotel Wuhan Yellow Crane Tower Yangtze River Bridge,空调,30.548657,114.298059,371,2,395,0,399,2,539,2
69,武汉山水富丽华酒店,Furama Shanshui Hotel,免费停车,30.532809,114.309851,631,2,671,1,678,0,915,0
70,武汉松庐凯瑞酒店(武大东湖店),Wuhan Songlu  Hotel (Wuda Donghu Branch),免费停车,30.529306,114.370389,409,1,436,0,440,1,594,2
71,武汉光谷凯悦酒店,Hyatt Regency Wuhan Optics Valley,泳池,30.507178,114.423197,525,0,558,2,564,1,761,0
72,武汉汉口喜来登大酒店,Sheraton Grand Wuhan Hankou Hotel,泳池,30.602536,114.255114,604,1,643,0,649,0,876,0
73,武汉富力威斯汀酒店,the Westin Wuhan Wuchang,SPA,30.564554,114.307987,743,3,791,1,799,2,1079,0
74,武汉富力万达嘉华酒店,Wanda Realm Wuhan,桑拿,30.552511,114.346344,742,3,790,1,798,1,1077,0
75,武汉汉口恒信希尔顿花园酒店,Hilton Garden Inn Wuhan Hankou,免费停车,30.623137,114.239742,379,2,403,0,407,3,549,1
76,武汉世茂希尔顿酒店,Hilton Wuhan Riverside,桑拿,30.538866,114.27401,786,1,837,2,845,1,1141,2
77,憬黎公寓酒店(武汉国际广场武胜路地铁站店),Jingli Apartment Hotel (Wuhan International Plaza Wusheng Road Subway Station),窗外好景,30.571795,114.268882,283,0,301,0,304,1,410,0
78,武汉马哥孛罗酒店,Marco Polo Wuhan,桑拿,30.585298,114.301677,742,1,790,2,798,4,1077,0
79,武汉江夏希尔顿欢朋酒店,Hampton by Hilton Wuhan Jiangxia,家庭房,30.356298,114.345863,334,0,355,0,359,0,485,3
80,武汉江汉路步行街怡程酒店,"Yicheng Hotel, Jianghan Road Pedestrian Street, Wuhan",家庭房,30.580646,114.297369,398,0,424,0,428,0,578,1
81,武汉丹枫白露酒店,Wuhan Royal Suites & Towers Hotel,桑拿,30.598796,114.302516,547,0,582,2,588,1,794,2
82,武汉香格里拉大酒店,Shangri-La Hotel Wuhan,泳池,30.602505,114.283031,573,1,610,0,616,2,832,0
83,武汉光谷希尔顿酒店,Hilton Wuhan Optics Valley,湖畔美居,30.55128,114.490424,572,3,609,0,615,3,830,1
84,静观雅宿酒店(武汉光谷广场店),Jingguan Yasu Hotel (Wuhan Optics Valley Plaza),免费停车,30.508801,114.399074,323,0,344,1,347,0,468,0
85,凯里亚德酒店(武汉天地江滩店),Kyriad Hotel (Wuhan Tiandi Jiangtan Branch),家庭房,30.614127,114.306061,352,2,375,0,379,1,512,3
86,武汉光谷希尔顿惠庭酒店,Home2 Suites by Hilton Wuhan Optics Valley,停车场,30.487744,114.512207,406,1,433,2,437,1,590,1
87,武汉光谷皇冠假日酒店,Crowne Plaza Wuhan Optics Valley Hotel,泳池,30.485647,114.479633,604,2,643,2,649,0,876,2
88,武汉卓尔万豪酒店,Wuhan Marriott Hotel Hankou,桑拿,30.669487,114.279376,511,2,544,3,549,0,741,0
89,武汉新世界酒店,New World Wuhan Hotel,泳池,30.579234,114.265483,527,1,561,0,567,0,765,5
90,武汉万象城新华路轻居酒店,Wuhan Vientiane Xinhua Road Light  Hotel,停车场,30.605951,114.269637,326,2,346,0,350,1,473,0
91,武汉经开希尔顿惠庭酒店,Home2 Suites by Hilton Wuhan Eco-Tech Development Zone,自营亲子房,30.507829,114.201153,387,0,412,0,416,1,562,1
92,AMIX安迷酒店(黄鹤楼音乐学院店),Amix Hotel,影音房,30.539949,114.29299,306,1,326,0,329,0,444,0
93,武汉江汉路步行街美仑酒店,MADISON Hotel jianghan Road Pedestrian Street Wuhan,家庭房,30.576872,114.289037,391,1,416,0,420,0,567,4
94,武汉山水富丽华酒店(王家湾人信汇店),WuHan Shanshui Furama Hotel ( Wangjiawan Renxinhui Branch),SPA,30.549937,114.205597,306,2,326,1,329,0,444,1
95,武汉锦江国际大酒店,Wuhan Jin Jiang International Hotel,泳池,30.59635,114.270669,525,1,559,3,565,2,763,1
96,武汉襄投万豪酒店,Wuhan Marriott Hotel Wuchang,泳池,30.56403,114.348813,836,1,890,0,899,0,1214,0
97,武汉新华voco酒店,voco Wuhan Xinhua Hotel,湖景房,30.594116,114.268923,576,0,613,0,619,2,836,3
98,思瀚天斯酒店(武汉天河机场天阳路地铁站店),Silu Tiansi Hotel,桑拿,30.767948,114.270377,341,0,363,2,367,1,495,1
99,武汉友谊国际酒店,You Yi International Hotel,湖景房,30.560473,114.316504,556,1,592,2,598,2,807,3
100,武汉天河机场东希尔顿欢朋酒店,Hampton by Hilton Wuhan Tianhe Airport East,免费停车,30.712129,114.255154,328,0,349,0,353,1,477,0
101,武汉华美达光谷大酒店,Ramada Plaza by Wyndham Optics Valley Wuhan,泳池,30.506329,114.396594,609,2,648,0,655,4,884,2
102,秋果酒店(武汉香港路儿童医院店),Qiuguo Hotel (Wuhan Hong Kong Road Children's Hospital Branch),免费停车,30.60891,114.278427,282,0,300,1,303,1,409,1
103,秋果酒店(武汉光谷虎泉杨家湾地铁站店),True go Hotel (Wuhan Optics Valley Huquan Yangjiawan Metro Station),儿童乐园,30.507409,114.377585,261,1,278,1,281,2,379,1
104,武汉汉阳威斯汀酒店,The Westin Wuhan Hanyang,桑拿,30.559309,114.20586,557,0,593,1,599,1,809,1
105,兰斯伯瑞国际酒店(武汉大学街道口地铁站店),The Lanesborough International Hotel,家庭房,30.527695,114.347832,326,0,347,0,351,1,474,1
106,长青一号酒店(汉口火车站泛海CBD店),Evergreen Hotel No. 1,管家服务,30.613557,114.247648,211,1,225,0,227,0,306,0
107,YES花园酒店(汉口火车站泛海CBD店),YES Garden Hotel (Hankou Railway Station Fanhai CBD),免费停车,30.613571,114.24762,218,0,232,0,234,0,316,1
108,武汉保利大酒店,Poly Hotel,管家服务,30.543175,114.334789,230,1,245,2,247,0,333,3
109,星空花园酒店(武汉四新国际博览中心店),Starry Sky Garden Hotel (Wuhan Sixin International Expo Center),免费停车,30.520887,114.219778,218,1,232,1,234,2,316,0
110,武汉保和皇冠假日酒店,Crowne Plaza Wuhan,泳池,30.50909,114.175209,798,1,849,0,858,1,1158,0
111,武汉光明万丽酒店,Renaissance Wuhan Hotel,泳池,30.579774,114.356062,558,0,594,1,600,0,810,1
112,武汉万达颐华酒店,Wanda Yi Wuhan,停车场,30.587804,114.292544,510,1,543,1,548,1,740,0
113,武汉楚河汉街亚朵S酒店,Atour S Hotel,免费停车,30.558922,114.344836,557,1,593,3,599,2,809,1
114,武汉天地汉口江滩亚朵酒店,Wuhan Tiandi Hankou jiangtan Yaduo Hotel,管家服务,30.600209,114.307651,489,0,521,1,526,1,710,0
115,维也纳国际酒店(武汉解放大道同济医学院店),Vienna International Hotel (Wuhan Jiefang Avenue Tongji Medical College),免费停车,30.57683,114.254011,250,0,266,3,269,2,363,2
116,武汉维景酒店,Metropark Hotel Wuhan,免费停车,30.564436,114.063581,314,1,335,1,338,1,456,0
117,武汉洲际酒店,Intercontinental Wuhan,桑拿,30.505179,114.245446,674,1,718,1,725,1,979,0
118,曼居酒店(徐东销品茂湖北大学店),Manju Hotel (Xudong Sales Pinmao Hubei University Shop),免费停车,30.586835,114.339179,274,3,292,1,295,0,398,2
119,武汉青年路希尔顿欢朋酒店,Hampton by Hilton Wuhan Qingnian Road,免费停车,30.603162,114.260829,520,2,553,2,559,0,755,3
120,维也纳国际酒店(武汉楚河汉街积玉桥店),Vienna International Hotel (Wuhan Chuhe HanStreet Jiyuqiao Store),免费停车,30.564289,114.315027,284,0,302,0,305,0,412,2
121,维也纳国际酒店(武汉光谷广场店),"Vienna International Hotel (Optics Valley Plaza, Wuhan)",免费停车,30.495945,114.396872,292,1,311,2,314,1,424,0
122,武汉黄鹤楼希尔顿欢朋酒店,Hampton by Hilton Wuhan Yellow Crane Tower,窗外好景,30.534079,114.299096,494,0,526,2,531,1,717,2
123,麗枫酒店(武汉沌口体育中心店),Lavande Hotel (Wuhan Zhuankou Sports Center Branch),免费停车,30.496912,114.179565,464,1,494,0,499,0,674,0
124,艾隐酒店(武汉江汉路步行街吉庆街店),Ainnker Hotel (Wuhan Jianghan Road Pedestrian Street Jiqing Street),机器人服务,30.58548,114.292473,269,1,286,3,289,2,390,2
125,武汉江汉路步行街漫心酒店,Wuhan Jianghan Road Pedestrian Street Manxin Hotel,空调,30.578755,114.291273,432,2,460,1,465,0,628,4
126,武汉武昌中南路亚朵S酒店,Atour S Hotel Wuhan Zhong Nan Road Dream Plaza,免费停车,30.534003,114.332462,436,1,464,0,469,1,633,0
127,全季酒店(武汉街道口地铁站店),Ji Hotel (Wuhan Jiedaokou),免费停车,30.528661,114.35359,375,0,399,2,403,0,544,0
128,臻程酒店(武汉徐东销品茂湖北大学店),Zhencheng Hotel (Wuhan Xudong Xiaopinmao Hubei University store),免费停车,30.586458,114.34028,292,1,311,1,314,3,424,1
129,清能清江饭店(武汉黄鹤楼昙华林店),Qingneng Qingjiang Hotel (Wuhan Yellow Crane Tower Tanhualin),免费停车,30.549754,114.298823,300,1,320,0,323,0,436,1
130,全季酒店(武汉火车站店),All Seasons Hotel (Wuhan Railway Station),免费停车,30.603755,114.422904,361,0,384,0,388,1,524,1
131,维也纳国际酒店(武汉天河机场宋家岗地铁站店),Vienna International Hotel (Wuhan Tianhe Airport Songjiagang Subway Station),免费停车,30.721996,114.237855,206,4,219,0,221,1,298,1
132,桔子酒店(武汉光谷创业街店),Orange Wuhan Optics Valley Chuangye Street Hotel,免费停车,30.500525,114.418916,326,1,346,3,350,2,473,1
133,星程酒店(武汉天河机场T3航站楼店),Starway Hotel (Wuhan Tianhe Airport T3 Terminal),多功能厅,30.770771,114.218694,411,0,438,1,442,0,597,0
134,昊颐酒店(武汉江汉路恒隆广场店),Haoyi Hotel,机器人服务,30.574297,114.269477,229,0,244,0,246,0,332,2
135,武汉光谷广场杨家湾卡缪酒店,"Yangjiawan Kamil Hotel, Optic Valley Plaza, Wuhan",免费停车,30.506351,114.380705,311,3,331,2,334,0,451,0
136,裕和夫子山度假俱乐部(木兰店),Yuhe Confucius Mountain Resort Club (Mulan Branch),日光浴场,31.132649,114.388125,454,0,483,1,488,0,659,0
137,武汉白沙洲大道希尔顿欢朋酒店,Hampton by Hilton Wuhan Baishazhou Avenue Hotel,免费停车,30.489396,114.28632,365,0,389,0,393,4,531,0
138,维也纳国际酒店(武汉黄鹤楼彭刘杨地铁站店),Vienna International Hotel (Wuhan Yellow Crane Tower Pengliuyang Subway Station),免费停车,30.540479,114.301005,293,0,312,1,315,2,425,0
139,隐居伴山(黄鹤楼昙华林店),Hidden Residence Banshan (Yellow Crane Tower Yuhualin Branch),管家服务,30.552851,114.310237,472,3,502,1,507,2,684,1
140,桔子酒店(武汉青年路店),Orange Hotel (Wuhan Qingnian Road),免费停车,30.589227,114.263248,299,0,319,1,322,1,435,1
141,全季酒店(武汉华中农业大学店),Ji Hotel (Wuhan Huazhong Agricultural University),免费停车,30.483762,114.332191,307,0,327,2,330,0,446,1
142,武汉莱斯丽呈华廷酒店,Grand Rezen Hotel,免费停车,30.569409,114.353987,658,0,701,1,708,1,956,0
143,武汉武钢宾馆(武汉高铁站科技大学青山校区店),Wugang Hotel,免费停车,30.620485,114.367439,236,2,251,2,254,2,343,1
144,桔子酒店(武汉光谷科技会展中心店),Orange Hotel (Wuhan Optical Valley Science and Technology Exhibition Center store),免费停车,30.486512,114.509366,332,2,353,3,357,1,482,2
145,桔子酒店(武汉江汉路步行街店),Orange Hotel (Wuhan Jianghan Road Pedestrian Street),位置超好,30.58445,114.288596,355,2,378,0,382,1,516,2
146,桔子酒店(武汉中南梦时代店),Orange Hotel (Wuhan Zhongnan Dream Times),停车场,30.534111,114.332406,322,0,343,0,346,1,467,1
147,桔子酒店(武汉汉口站泛海CBD店),Orange Hotel (Wuhan Hankou Station Fanhai CBD Store),免费停车,30.611177,114.258827,278,1,296,0,299,2,404,0
148,全季酒店(武汉汉口新华路店),JI Hotel XinHua Road,免费停车,30.597987,114.272059,288,1,307,3,310,0,418,0
149,汉正瑞鑫大酒店(汉口火车站汉西一路地铁站店),Roing Hotel Wuhan,免费停车,30.586106,114.216842,323,0,344,0,347,1,468,0
150,维也纳酒店(湖北大学武昌江滩徐家棚地铁站店),"Vienna Hotel (Wuchang Jiangtan Xujiapeng Subway Station, Hubei University)",机器人服务,30.586029,114.329943,249,1,265,5,268,1,362,0
151,全季酒店(武汉理工大学店),JI Hotel (Wuhan University of Science and Technology),免费停车,30.516381,114.345595,333,1,354,2,358,2,483,1
152,ZMAX满兮酒店(武汉东湖湖北省博物馆店),ZMAX Manxi Hotel(Wuhan Donghu Branch),免费停车,30.566709,114.372192,275,0,293,2,296,2,400,2
153,武汉国际博览中心四新亚朵酒店,Atour Hotel International Expo Center Sixin Wuhan,免费停车,30.521119,114.22974,350,2,372,3,376,1,508,1
154,全季酒店(武汉中南佳兆业广场店),Ji Hotel (Wuhan Zhongnan Kaisa Plaza),免费停车,30.536757,114.325155,299,2,319,0,322,1,435,1
155,半岛民宿,Peninsula Manor Hotel,窗外好景,30.659957,114.181604,426,1,453,0,458,0,618,1
156,宜尚酒店(沌口体育中心南太子湖店),ECHARM HOTEL (WuHan Economic Development Zone Aeon Sports Center Branch),免费停车,30.482714,114.193648,375,1,399,4,403,0,544,2
157,武汉楚河汉街洪山广场亚朵酒店,"Atour Hotel Hongshan Square, Chuhe Han Street, Wuhan",窗外好景,30.548652,114.334984,416,1,443,1,447,3,603,3
158,柏适酒店(武汉国博中心北地铁站店),Bo Shi Hotel (Wuhan International Expo Center North Subway Station),免费停车,30.511734,114.243348,286,5,305,1,308,1,416,1
159,全季酒店(武汉光谷六路地铁站店),All Seasons Hotel (Wuhan Guanggu 6th Road Subway Station),免费停车,30.480491,114.513619,307,1,327,1,330,1,446,1
160,全季酒店(武汉光谷珞喻路店),Ji Hotel (Wuhan Guanggu & Luoyu Road),免费停车,30.517782,114.376946,322,0,343,1,346,1,467,1
161,武汉光谷科技会展中心会展酒店,Wuhan Optics Valley Technology Exhibition Center Exhibition Hotel,免费停车,30.491648,114.50851,483,1,514,3,519,1,701,2
162,维克多云享酒店(武汉汉口金融中心万松园店),Victor Cloud Enjoy Hotel (Wuhan Hankou Financial Center Wansongyuan Branch),家庭房,30.594482,114.268505,232,1,247,0,249,1,336,3
163,东湖八九间民宿,Eight or nine residential rooms in East Lake,免费停车,30.540936,114.415108,370,2,394,1,398,0,537,0
164,武汉东西湖合正艺品酒店(五环体育中心店),Hazens Hotel Dongxihu Wuhan,免费停车,30.639364,114.138937,268,1,285,3,288,1,389,1
165,知住·东湖翠民宿,Zhizhu·East Lake Green Homestay,免费停车,30.53945,114.416241,361,1,384,1,388,1,524,1
166,纽宾凯新宜大酒店(武汉黄鹤楼中南财经大学店),New Beacon SUNYEE HOTEL(Wuhan Yellow Crane Tower Zhongnan University of Finance and Economics Hotel),智能客控,30.539622,114.317701,418,2,445,0,449,0,606,1
167,全季酒店(武汉光谷生物城同济医院店),JI Hotel (Wuhan Optics Valley Biocity Tongji Hospital),免费停车,30.487098,114.470869,299,1,319,1,322,2,435,1
168,ME隐和国际酒店(武汉光谷科技港华中科技大学科技园店),ME Yinhe International Hotel (Wuhan University Yuan Road Optics Valley Financial Port),免费停车,30.454298,114.400414,205,3,218,1,220,1,297,0
169,AK电竞概念酒店(武汉江汉路步行街店),AK E-sports Concept Hotel (Wuhan Jianghan Road Pedestrian Street),江河景房,30.567651,114.290089,282,2,300,0,303,1,409,1
170,全季酒店(武汉白沙洲龙湖天街店),All Seasons Hotel (Wuhan Baishazhou Longhu Tianjie Branch),免费停车,30.4666,114.292752,292,2,311,1,314,0,424,4
171,帅府铂颂饭店(武汉大学西门店),bosong hotei,免费停车,30.53666,114.347598,212,0,226,1,228,3,308,2
172,武汉益合美墅,Wuhan Yihe Villa,棋牌室,30.509472,114.423715,405,1,432,1,436,1,589,2
173,武汉江汉路步行街亚朵酒店,"56th floor, ping an building, 888 Zhongshan Road, Jianghan District, Wuhan Province",窗外好景,30.579066,114.291164,520,0,553,0,559,2,755,0
174,武汉啦哩啦谷民宿,Wuhan La Lilagu B&B,免费停车,31.075413,114.459165,454,0,483,0,488,2,659,0
175,维也纳国际酒店(武汉阳逻新港店),Vienna International Hotel (Wuhan Yangluo new port),免费停车,30.668645,114.557791,229,3,244,0,246,1,332,4
176,武汉紫阳湖宾馆(首义广场复兴路地铁站店),Wuhan Ziyang Lake Hotel,多功能厅,30.533797,114.302474,259,0,276,1,279,2,377,0
177,同興·木子公馆(武汉黎黄陂路步行街巴公房子旧址店),Muzi Homestay,家庭房,30.588503,114.300742,426,0,453,0,458,0,618,8
178,武汉美联假日酒店(武汉江汉路步行街循礼门地铁站店),Wuhan Meilian Holiday Hotel,免费停车,30.583965,114.282328,309,0,329,2,332,0,448,0
179,武汉山水有相逢酒店,Shanshui Youxiangfeng Hotel,茶室,30.582373,114.365,325,1,346,0,349,1,471,2
180,武汉东家西舍民宿(东湖风景区店),Dongjia Xishe Homestay,免费停车,30.540039,114.422293,433,1,461,1,466,0,629,0
