id,name,hotelname_en,featurehoteltype,lat,lon,single_room_price,single_room_stock,king_room_price,king_room_stock,double_bed_price,double_bed_stock,family_room_price,family_room_stock
15,上海极乐汤川沙温泉酒店,Gokurakuyu Hot Spring Hotel Shanghai Chuansha,桑拿,31.168125,121.685822,298,2,332,0,335,0,395,0
16,上海客莱福诺富特酒店,Novotel Shanghai Clover,泳池,31.130066,121.621659,472,2,525,1,530,2,625,0
17,上海松江开元名都大酒店,Songjiang New Century Grand Hotel Shanghai,泳池,31.037408,121.220747,490,0,544,2,550,3,649,1
18,上海白厦Pagoda君亭设计酒店,Pagoda Hotel Shanghai Baixia,管家服务,31.260891,121.397907,465,1,518,1,523,1,617,1
19,和颐至尊酒店(上海人民广场南京路步行街店),Yitel Premium (Shanghai people's Square Nanjing Road Pedestrian Street shop),老洋房,31.235839,121.478005,465,1,518,1,523,2,617,4
20,桔子水晶上海国际旅游度假区周浦万达酒店,Crystal Orange Hotel (Shanghai International Tourist Resort Zhoupu Wanda Plaza),免费停车,31.105715,121.570439,355,2,395,0,399,2,471,1
21,上海大船酒店,Shanghai Ship Hotel,泳池,30.933777,121.472719,473,1,527,2,532,0,628,4
22,上海星河湾酒店,Chateau Star River Shanghai,桑拿,31.088468,121.408326,659,1,734,2,741,0,874,5
23,上海檀程大酒店(财经大学店),Tancheng Hotel Shanghai,免费停车,31.304183,121.492936,492,0,547,2,553,0,653,1
24,丽呈别院(上海三甲新天地旅游度假区店),Rezen Retreat(Shanghai Sanjia Xintiandi Tourism Resort),免费停车,31.216203,121.749506,604,1,672,1,679,1,801,3
25,上海徐家汇天钥桥亚朵酒店,Atour  Hotel (Shanghai Xujiahui Tianyaoqiao),充电桩,31.189279,121.443304,609,2,677,1,684,2,807,0
26,上海陆家嘴丽呈酒店,Shanghai Lujiazui Rezen Hotel,免费停车,31.232324,121.556589,489,1,544,0,549,2,648,5
27,上海瑞廷西郊S酒店(蟠龙天地店),GRAND KINGTOWN S HOTEL,免费停车,31.193116,121.275918,506,2,563,3,569,1,671,2
28,上海嘉定信业·悦你酒店,ShangHai Yunny Hotel,免费停车,31.3952,121.248764,388,4,432,1,436,0,514,2
29,上海新国际博览中心杨高南路地铁站亚朵酒店,Atour Hotel,免费停车,31.18462,121.531269,625,0,695,1,702,1,828,0
30,云和夜泊酒店(上海虹桥枢纽国展中心店),Yunhe Yebo Hotel (Shanghai Hongqiao Hub National Exhibition Center),免费停车,31.243987,121.415341,451,2,502,1,507,0,598,0
31,上海中航虹桥机场泊悦酒店,Boyue Hotel Shanghai Air China Hongqiao Airport,行政酒廊,31.192181,121.327876,490,0,544,1,550,0,649,0
32,上海夏阳湖皇冠假日酒店,Crowne Plaza Shanghai Xiayang Lake,桑拿,31.150819,121.13808,489,1,544,2,549,0,648,4
33,临港冰雪明城酒店,L+Snow Supreme Hotel,泳池,30.917117,121.906583,559,3,622,3,628,1,741,0
34,上海浦东绿地铂骊酒店,The QUBE Hotel (Shanghai Pudong),亲子主题房,31.184292,121.699302,545,0,606,1,612,0,722,1
35,上海携程美居酒店,Mercure Shanghai Hongqiao SOHO,机器人服务,31.220038,121.357823,557,1,620,1,626,0,739,0
36,沪华名都酒店,Huhua Grand Hotel,家庭房,31.111255,121.261595,462,1,514,0,519,0,612,1
37,上海金地岚韵酒店,Hotel Lane Aura,桑拿,31.127169,121.225641,417,0,463,1,468,0,552,0
38,太保家园乐养度假酒店,Taibao Homeland Leyang Resort,停车场,31.449109,121.882359,417,3,463,3,468,0,552,0
39,上海国展宝龙丽筠酒店,Radisson Exhibition Center Shanghai,管家服务,31.227946,121.233612,455,1,506,0,511,2,603,0
40,上海恩然邦臣酒店,Barony Park Hotel Shanghai,桑拿,31.117864,121.621559,498,1,554,1,560,0,661,0
41,上海宝安大酒店,Shanghai Baoan Hotel,管家服务,31.226544,121.523786,473,1,526,4,531,1,627,1
42,上海虹桥西郊庄园丽笙大酒店,Radisson Blu Forest Manor Shanghai Hongqiao,桑拿,31.199128,121.289818,586,2,651,1,658,0,776,0
43,上海静安寺淮海中路亚朵X酒店,Atour X Hotel Jing'an Temple Huanghai Middle Road Shanghai,机器人服务,31.211854,121.449559,609,1,677,2,684,0,807,5
44,上海虹桥古北禧瑞酒店,Shanghai Hongqiao Gubei Perry Hotel,免费停车,31.202283,121.407647,399,0,444,0,448,2,529,3
45,上海虹桥韩国街亚朵酒店,Atour Hotel Shanghai Hongqiao Korea Street,免费停车,31.171283,121.375458,526,2,585,2,591,3,697,0
46,上海临港雅辰悦居酒店,Artyzen Habitat Lingang Shanghai,湖景房,30.909396,121.932908,481,1,535,2,540,1,637,0
47,上海大都会海逸酒店,Harbour Plaza Metropolitan,泳池,31.253076,121.408074,400,2,445,2,449,2,530,2
48,上海梯加酒店,T&+ Hotel Residence Shanghai,停车场,31.097432,121.411762,391,0,435,0,439,0,518,1
49,上海大宁国际亚朵酒店,Shanghai Daning International Yaduo Hotel,免费停车,31.265943,121.453265,523,1,582,1,588,0,694,0
50,上海五角场辉盛坊公寓酒店,Frasers Place Wujiaochang Shanghai,泳池,31.329536,121.511745,532,1,592,0,598,0,706,1
51,上海陆家嘴八佰伴兰欧酒店,Shanghai Lujiazui Babaiban Lan'ou Hotel,棋牌室,31.226308,121.517705,584,1,649,0,656,2,774,1
52,上海虹桥宾馆,Golden Tulip Shanghai,多功能厅,31.204012,121.410206,468,1,521,1,526,0,621,1
53,上海浦东绿地假日酒店,Holiday Inn Shanghai Pudong Kangqiao,泳池,31.134789,121.581412,524,1,583,0,589,2,695,4
54,上海外滩浦华大酒店,Sunrise On The Bund Hotels & Resorts Shanghai,泳池,31.251248,121.502736,586,0,651,1,658,0,776,2
55,上海滴水湖假日酒店,Holiday Inn Shanghai Dishui Lake,免费停车,30.904142,121.917162,445,1,495,2,500,0,590,3
56,上海陆家嘴东方明珠亚朵S酒店,Atour S Hotel Shanghai Oriental Pearl Tower,免费停车,31.240494,121.535448,652,1,726,1,733,1,865,0
57,上海天禧嘉福璞缇酒店,Sky Fortune Boutique Hotel Shanghai,泳池,31.181755,121.395683,522,0,580,0,586,0,691,5
58,上海馨乐庭延安西路公寓酒店,Citadines Apart Hotel (Shanghai Yan'an West Road),机器人服务,31.211965,121.431068,439,0,488,1,493,2,582,1
59,上海兰墅国际酒店(金山城市沙滩店),Shanghai Lanshu International Hotel (Jinshan City Beach Branch),免费停车,30.729807,121.349485,423,0,470,1,475,0,560,1
60,上海陆家嘴德平路地铁站亚朵酒店,"Shanghai Atour Hotel, Deping Road metro station, Lujiazui",免费停车,31.244825,121.565482,538,1,599,1,605,1,714,1
61,锦江都城(上海新天地田子坊店),Jinjiang Metropolo Shanghai Xintiandi Hotel,免费停车,31.207101,121.47694,417,2,463,1,468,0,552,5
62,崇明金茂凯悦酒店,Hyatt Regency Chongming,泳池,31.466563,121.799671,586,0,651,1,658,2,776,0
63,上海维景酒店(虹桥机场国家会展中心店),Grand Metropark Hotel Shanghai (Hongqiao Airport National Convention and Exhibition Center),会议厅,31.18144,121.287355,545,1,606,0,612,2,722,2
64,上海万源诺富特酒店,Novotel Shanghai Caohejing,免费停车,31.143194,121.394212,611,2,679,0,686,1,809,0
65,丽呈别院·城市琪遇(上海国际旅游度假区秀沿路地铁站店),Rezen Retreat City Qiyu,江河景房,31.134107,121.593934,422,2,469,2,474,1,559,1
66,上海远洋宾馆,Ocean Hotel Shanghai,免费停车,31.25285,121.510217,445,1,495,1,500,4,590,1
67,上海虹桥机场城际酒店,Intercity Shanghai Hongqiao Airport,停车场,31.192806,121.348666,441,0,491,1,496,2,585,1
68,上海浦东华美达大酒店,Ramada Plaza by Wyndham Pudong,免费停车,31.244916,121.590752,567,0,631,1,637,4,752,0
69,上海浦东机场川沙地铁站亚朵酒店,Shanghai Pudong Airport Chuansha Subway Station Atour Hotel,机器人服务,31.189028,121.699673,491,0,546,1,552,1,651,1
70,上海虹桥国展美居酒店,Mercure Hotel (Shanghai Hongqiao Exhibition and Convention Center),免费停车,31.182655,121.283422,575,1,640,1,646,0,762,4
71,上海外滩南京东路地铁站亚朵X酒店,"Yaduo X Hotel, Nanjing East Road, Shanghai Bund",24小时前台,31.236598,121.487427,625,0,695,0,702,0,828,1
72,上海浦东金桥国际商业广场亚朵酒店,Atour Hotels (Shanghai Lujiazui Jinqiao International Square),免费停车,31.261612,121.571639,491,2,546,0,552,1,651,2
73,上海外滩沙美大楼ZHotel,ZHotel The Somekh Building,管家服务,31.240792,121.486429,664,1,739,0,746,1,880,1
74,上海静安寺亚朵X酒店,Atour X Hotel (Shanghai Jing'an Temple),管家服务,31.21854,121.443329,664,1,739,3,746,0,880,3
75,上海协信莎玛长风服务式公寓,Sincere Residence Changfeng,酒店公寓,31.224862,121.394012,490,0,544,2,550,0,649,1
76,上海富豪金丰酒店,Regal Jinfeng Hotel,SPA,31.254913,121.611575,450,1,501,2,506,0,597,0
77,时光漫步S酒店(上海复旦大学五角场地铁站店),Nostalgia Hotel(Shanghai Fudan University),免费停车,31.298996,121.520427,391,1,435,0,439,1,518,2
78,上海世博高科西路地铁站亚朵酒店,Atour Hotel,免费停车,31.185196,121.50888,620,2,690,2,697,0,822,1
79,上海大华虹桥假日酒店,Holiday Inn Shanghai Hongqiao,泳池,31.162045,121.342755,586,2,651,2,658,1,776,0
80,上海海神诺富特大酒店,Novotel Shanghai Atlantis,免费停车,31.239462,121.524657,553,1,615,3,621,1,733,0
81,上海浦东张江园区张江路亚朵X酒店,"Atour X Hotel Shanghai PudongZhangjiang Hi-tech Park, Zhangjiang Road",机器人服务,31.205134,121.615716,664,0,739,0,746,1,880,1
82,上海金陵紫金山大酒店,JinLing Purple Mountain Hotel Shanghai,泳池,31.227884,121.52352,597,0,664,1,671,2,792,1
83,上海安曼纳卓悦酒店,Amara Signature Shanghai,泳池,31.238565,121.435121,729,0,811,2,819,1,966,0
84,锦江都城经典上海青年会人民广场酒店,Metropolo Jinjiang Hotels Classiq (Shanghai Qingnianhui People's Square),窗外好景,31.22726,121.4796,578,1,644,3,650,0,767,2
85,秋果酒店(上海徐家汇交通大学地铁站店),QIU GUO HOTEL(Shanghai Xujiahui Jiaotong University Subway Station),停车场,31.201264,121.432119,372,1,414,0,418,0,493,0
86,上海陆家嘴民生路地铁站亚朵酒店,Shanghai Lujiazui Minsheng Road subway station Atour Hotel,免费停车,31.238748,121.540371,625,1,695,3,702,1,828,3
87,上海外滩雅致酒店,Elegant Hotel Shanghai Bund,管家服务,31.249099,121.48923,788,1,876,2,885,1,1044,0
88,上海虹桥新华联索菲特大酒店,Sofitel Shanghai Hongqiao,SPA,31.200059,121.306939,696,0,774,1,782,0,923,0
89,上海虹桥国展吴中路亚朵酒店,Atour Hotel (Shanghai Wuzhong Road),免费停车,31.163697,121.348661,586,2,651,1,658,2,776,3
90,上海五角场大柏树亚朵酒店,Atour Hotel (Shanghai Hongkou Dabaishu),免费停车,31.292291,121.490695,507,0,564,0,570,0,673,1
91,上海黄浦滨江成曼君亭酒店,SSAW Boutique Hotel Cheng Man,免费停车,31.199452,121.491215,508,1,565,1,571,2,674,2
92,上海大宁市北高新园区亚朵酒店,"Atour Hotel, North Hi-Tech Park, Daning, Shanghai",免费停车,31.292315,121.455111,452,0,503,2,508,1,599,2
93,扉缦酒店(上海虹桥机场国家会展中心店),Fm Blelsure Hotel (Shanghai Hongqiao Airport National Convention and Exhibition Center),免费停车,31.18409,121.356875,386,0,430,1,434,0,512,1
94,上海陆家嘴金融中心亚朵S酒店,"Atour S Hotel (financial center, Lujiazui)",管家服务,31.221871,121.531376,742,3,826,2,834,0,984,0
95,上海国际贵都大饭店,Hotel Equatorial Shanghai,泳池,31.220226,121.444586,465,0,518,0,523,2,617,1
96,上海张江CitiGO欢阁酒店X,CitiGO Hotel X Zhangjiang Shanghai,免费停车,31.195161,121.623422,497,2,552,2,558,0,658,2
97,上海浦东曹路亚朵酒店,Shanghai Pudong Caolu Atour Hotel,免费停车,31.270039,121.673842,507,1,564,0,570,1,673,0
98,上海之鱼木莲庄酒店,"The Mulian Hotel Jinhai Lake,Shanghai",免费停车,30.934718,121.494054,437,2,486,0,491,0,579,0
99,上海馨乐庭虹桥中心公寓酒店,Citadines Shanghai Hongqiao Center Apartment,酒店公寓,31.169082,121.372849,423,1,470,0,475,2,560,0
100,上海长宁仙霞路亚朵酒店,"Atour Hotel Changning Xianxia Road, Shanghai",免费停车,31.206625,121.398054,625,0,695,0,702,1,828,0
101,上海五角场INNO创智亚朵X酒店,Shanghai Wujiaochang INNO Chuangzhi Atour X Hotel,免费停车,31.314701,121.505569,664,3,739,0,746,3,880,2
102,上海光大国际大酒店,Shanghai Everbright International Hotel,免费停车,31.167603,121.429435,397,1,442,0,446,1,526,0
103,上海东方佘山翰悦阁酒店,Hotel Shanghai Sheshan Oriental - Handwritten Collection,泳池,31.114265,121.22483,667,1,742,2,749,3,884,2
104,上海虹桥睿景酒店(国家会展中心店),Shanghai Hongqiao Yijing Hotel (National Convention and Exhibition Center),免费停车,31.178728,121.286683,488,1,543,0,548,1,647,1
105,上海美致豪酒店(宝山店),Meizhihao Hotel (Shanghai Baoshan Branch),免费停车,31.380001,121.444925,444,3,494,0,499,1,589,0
106,上海虹桥国展临空园区亚朵酒店,Atour  Hotel Shanghai Hongqiao International Exhibition Linkong Park,免费停车,31.228048,121.351296,554,0,617,2,623,2,735,0
107,上海明珠大饭店,Shanghai Pearl Hotel,免费停车,31.203679,121.462495,423,1,470,1,475,2,560,2
108,上海浦东金桥亚朵酒店,Atour Hotel (Shanghai Pudong Jinqiao),免费停车,31.256409,121.603741,609,1,677,1,684,1,807,3
109,上海陆家嘴第一八佰伴亚朵X酒店,Atour X Hotel Lujiazui Diyi Babaiban Shanghai,机器人服务,31.22537,121.513864,570,1,634,2,640,2,755,1
110,上海馨乐庭陆家嘴公寓酒店,Citadines Lujiazui Shanghai,机器人服务,31.243042,121.556577,549,0,611,1,617,2,728,1
111,上海五角场大学路亚朵酒店,Atour Hotel Shanghai Wujiaochang Daxue Road,免费停车,31.310618,121.507037,633,0,704,0,711,0,839,1
112,上海绿瘦酒店,LVSHOU Hotel Shanghai,泳池,31.137836,121.360592,567,1,631,1,637,2,752,3
113,锦江都城经典上海南京路步行街外滩新城饭店,"Jinjiang Metropolo Hotel Classiq, Shanghai Bund Circle",江河景房,31.235273,121.487502,615,0,684,1,691,2,815,1
114,上海建滔诺富特酒店,Novotel Shanghai Hongqiao,泳池,31.222764,121.355256,603,0,671,1,678,3,800,0
115,静安·秋果酒店(上海静安寺南京西路店),Jing'an Qiuguo Hotel (Shanghai Jing'an Temple Nanjing West Road),家庭房,31.227733,121.451376,434,0,483,0,488,1,576,4
116,上海古井假日酒店,Holiday Inn Shanghai Vista,泳池,31.237893,121.433507,577,0,642,3,648,0,765,0
117,上海淮海公馆漫心府,Huaihai Mansion,管家服务,31.21722,121.461753,687,1,764,0,772,0,911,0
118,上海北外滩亚朵酒店,Atour Hotel North Bund Shanghai,免费停车,31.260639,121.515335,617,0,686,0,693,0,818,1
119,上海嘉定菊园智慧中心亚朵酒店,Atour Hotel Shanghai Jiading Juyuan Smart Center,免费停车,31.385073,121.231297,468,2,521,0,526,1,621,3
120,上海虹桥机场华港雅阁酒店,Argyle Hotel (Hongqiao International Airport),免费停车,31.19244,121.349408,481,1,536,1,541,1,638,0
121,上海古美智选假日酒店,"Holiday Inn Express Shanghai Gumei, an IHG Hotel",停车场,31.142812,121.386338,436,1,485,2,490,2,578,3
122,上海中油阳光大酒店,Grand Soluxe Zhongyou Hotel Shanghai,泳池,31.22247,121.528971,706,1,785,6,793,1,936,0
123,华晶丽呈睿轩上海北外滩酒店,Rezen Select Huajing (Shanghai North Bund),免费停车,31.270678,121.535986,377,1,420,1,424,1,500,0
124,上海URSIDE酒店,Shanghai URSIDE Hotel,设计师酒店,31.202305,121.497116,568,0,632,2,638,3,753,2
125,上海世博萨和酒店,SHANGHAI WORLD EXPO SAVHE HOTEL,设计师酒店,31.185744,121.502263,726,0,808,3,816,3,963,2
126,上海五角场殷高西路地铁站亚朵酒店,Atour Hotel Shanghai Wujiaochang West Yingao Road Metro Station,免费停车,31.315556,121.485838,437,2,486,1,491,2,579,3
127,上海徐家汇A.T.HOUSE酒店,Shanghai Xujiahui A.T.HOUSE Hotel,多功能厅,31.18915,121.435541,703,1,782,1,790,2,932,2
128,上海虹桥康得思酒店,Cordis Shanghai Hongqiao,泳池,31.195037,121.316225,711,3,791,1,799,1,943,1
129,上海浦东张江园区张江路河畔轻居酒店,"Riverside Light Residence Hotel Zhangjiang Road, Zhangjiang Park, Pudong, Shanghai",免费停车,31.210431,121.61263,586,0,651,0,658,0,776,3
130,上海五角场柏阳君亭酒店,SSAW Hotel Shanghai Hongkou,免费停车,31.288433,121.490493,371,1,413,2,417,2,492,0
131,上海虹桥中心爱琴海亚朵S酒店,Atour S Hotel Hongqiao Center Shanghai,设计师酒店,31.17404,121.371459,703,0,782,0,790,1,932,1
132,上海华夏假日酒店,Holiday Inn Shanghai Huaxia,免费停车,31.167814,121.429907,493,3,548,1,554,2,654,2
133,上海虹桥九亭科创走廊希尔顿欢朋酒店,Hampton by Hilton ShangHai HongQiao,免费停车,31.113942,121.34073,460,2,512,4,517,0,610,2
134,时光漫步S酒店(上海火车站苏州河店),Nostalgia S Hotel (Shanghai Railway Station Suzhou River),江河景房,31.241478,121.46047,446,0,496,1,501,1,591,1
135,上海馨乐庭徐家汇公寓酒店,Citadines Xujiahui Shanghai,免费停车,31.175912,121.443228,465,2,517,2,522,2,616,2
136,上海衡山花园酒店,Hengshan Garden Hotel,桑拿,31.201804,121.443571,567,0,631,1,637,0,752,0
137,base佰舍服务式公寓(上海苏河店),base SUHE Serviced Apartment,酒店公寓,31.242882,121.466784,396,4,441,1,445,2,525,0
138,上海虹桥西郊假日酒店(虹桥机场店),Holiday Inn Shanghai Hongqiao West (Shanghai Hongqiao International Airport),免费停车,31.166024,121.271589,464,1,516,0,521,4,615,1
139,上海浦东丽晟假日酒店,Holiday Inn Shanghai Pudong Nanpu,免费停车,31.206598,121.528407,543,1,604,0,610,3,720,3
140,上海嘉定凯悦酒店,Hyatt Regency Shanghai Jiading,设计师酒店,31.352298,121.263314,617,0,686,1,693,2,818,1
141,上海嘉定南翔亚朵酒店,"Nanxiang Yaduo Hotel, Jiading, Shanghai",免费停车,31.2818,121.314189,429,1,477,1,482,2,569,1
142,上海虹桥国家会展中心同派酒店,Shanghai Hongqiao National Convention and Exhibition Center Tongpai Hotel,免费停车,31.215641,121.284493,490,0,545,1,551,2,650,2
143,上海滴水湖斯南格尔精选酒店,Stargale's Collection,家庭房,30.89157,121.927385,463,0,515,0,520,1,614,6
144,上海宽居云涧花园酒店,Kuan ju yun jian garden hotel,免费停车,31.00125,121.241636,408,1,453,0,458,2,540,1
145,旅笼酒店(上海浦东张江店),Lvlong Hotel-Shanghai Zhangjiang Branch,免费停车,31.179098,121.602843,409,0,455,3,460,1,543,1
146,上海中庚聚龙酒店,Shanghai Jeurong Hotel,泳池,31.130172,121.397055,645,1,718,0,725,1,856,1
147,上海虹桥机场空港路亚朵X酒店,Atour X Hotel Shanghai  Hongqiao Airport Konggang Road,免费停车,31.181269,121.350037,530,1,590,0,596,0,703,0
148,上海筑逸轻奢民宿,Shanghai Zhuyi Light Luxury Homestay,民宿,31.103644,121.669692,363,0,404,1,408,4,481,2
149,上海北外滩漫心酒店,Manxin Hotel Shanghai North Bund,影音房,31.256657,121.500838,492,2,547,1,553,2,653,2
150,上海美丽园大酒店,Merry Hotel Shanghai,健身室,31.21833,121.437995,354,0,394,0,398,0,470,1
151,basePLUS佰舍服务式公寓(上海世博会博物馆滨江店),basePLUS-Binjiang Serviced Apartment,江河景房,31.199497,121.485064,516,2,574,0,580,0,684,1
152,上海陆家嘴滨江大道亚朵X酒店,ATOUR X Hotel Shanghai Lujiazui Binjiang Avenue,充电桩,31.224205,121.510011,594,0,660,1,667,1,787,1
153,上海浦东中心万枫酒店,Fairfield by Marriott Shanghai Pudong Central,免费停车,31.215702,121.533016,550,1,612,1,618,2,729,1
154,建国璞隐酒店(上海陆家嘴世博中心店),"Jianguo Hidden Hotel (Shanghai Lujiazui, Expo Center)",机器人服务,31.206439,121.51175,371,3,413,1,417,0,492,1
155,上海艺龙酒店,Elong Hotel,机器人服务,31.234358,121.479531,773,0,859,0,868,0,1024,2
156,桔子水晶上海中山公园酒店,Crystal Orange Hotel (Shanghai Zhongshan Park),停车场,31.21465,121.413255,523,3,582,0,588,2,694,1
157,过来·花海客栈(上海国际旅游度假区店),Past To Future,客栈,31.110961,121.640522,549,1,611,1,617,0,728,1
158,上海五角场金储广场亚朵酒店,Shanghai Wujiaochang Jinchu Plaza Atour Hotel,亲子主题房,31.296927,121.520727,546,0,608,1,614,0,725,3
159,黛茂诗酒店(上海豫园老西门地铁站店),Demores Hotel,家庭房,31.219036,121.485323,479,2,533,2,538,3,635,1
160,上海馨乐庭淞虹路服务公寓,Citadines Songhong Road Shanghai,管家服务,31.21696,121.359513,478,2,532,1,537,0,634,1
161,上海外滩万达瑞华酒店,Wanda Reign Hotel,设计师酒店,31.227786,121.496688,1644,1,1829,3,1847,0,2179,1
162,上海月和纪初梦民宿,Yue He Ji Original intention and dreams Homestay,家庭房,31.101521,121.678377,354,1,394,0,398,0,470,4
163,上海徐家汇GROW瑞贝庭公寓酒店,Suisse place Xujiahui Shanghai,空调,31.200687,121.464608,531,1,591,1,597,1,704,5
164,上海虹桥国家会展中心智选假日酒店,Holiday Inn Express Shanghai Hongqiao National Convention and Exhibition Center,停车场,31.211531,121.278643,545,1,606,0,612,0,722,0
165,上海金桥中心智选假日酒店,Holiday Inn Express Shanghai Jinqiao Central,免费停车,31.25382,121.587669,450,2,501,2,506,2,597,1
166,上海崇明云朵·墅酒店,Shanghai Chongming Kumo Hotel,免费停车,31.465368,121.809758,312,1,347,2,351,2,414,2
167,上海和平饭店,Fairmont Peace Hotel,Boss推荐,31.239021,121.489459,2249,1,2502,3,2527,1,2982,3
168,上海唐镇智选假日酒店,Holiday Inn Express Shanghai Tangzhen,免费停车,31.212557,121.653277,490,3,544,1,550,3,649,1
169,上海北虹桥绿地铂骊酒店,The QUBE Hotel Shanghai North Hongqiao,免费停车,31.241339,121.329011,435,2,484,0,489,3,577,2
170,上海浦东金桥地铁站亚朵酒店,Atour Hotel Shanghai Pudong Jinqiao Metro Station,停车场,31.255827,121.611475,617,0,686,2,693,1,818,0
171,和颐至尚酒店(上海张江金科路店),Yitel Hotel,免费停车,31.193704,121.605921,502,2,558,1,564,3,666,0
172,上海万信福朋喜来登酒店,Four Points by Sheraton Shanghai Kangqiao,免费停车,31.136203,121.593035,461,2,513,3,518,1,611,2
173,上海浦东丽思卡尔顿酒店,"The Ritz-Carlton Shanghai, Pudong",泳池,31.2367,121.501,2262,2,2517,3,2542,1,3000,0
174,上海朱家角珠溪里舍,PEARL RIVER HOUSE,家庭房,31.11358,121.05852,533,0,593,0,599,0,707,2
175,上海扬子江丽笙精选酒店,"Radisson Collection Hotel, Yangtze Shanghai",泳池,31.202982,121.405914,552,1,614,0,620,0,732,3
176,上海外滩悦榕庄,Banyan Tree Shanghai On The Bund,桑拿,31.249857,121.506645,1918,2,2133,0,2155,1,2543,1
177,上海丽昂豪生大酒店,Howard Johnson Leonora Plaza Shanghai,免费停车,31.252497,121.600085,448,0,498,0,503,0,594,1
178,上海浦东文华东方酒店,Mandarin Oriental Pudong Shanghai,桑拿,31.243395,121.507879,1477,0,1643,1,1660,1,1959,2
179,乡里宿民宿,VILLAGE  STAY,免费停车,31.061454,121.004499,505,3,561,0,567,2,669,2
180,上海长宁天山路亚朵S酒店,Shanghai Changning Tianshan Road Yaduo S Hotel,停车场,31.212336,121.394062,664,0,739,0,746,0,880,1
181,和颐至尚酒店(上海陆家嘴浦电路地铁站店),"Yitel Hotel (Pudian Road Subway Station, Lujiazui, Shanghai )",多功能厅,31.21681,121.530058,355,2,395,1,399,1,471,3
182,上海万源路亚朵S酒店,"Atour S hotel, Shanghai Wanyuan Road",窗外好景,31.143537,121.39434,586,1,651,0,658,0,776,0
183,上海浦江智选假日酒店,Holiday Inn Express Shanghai Pujiang,免费停车,31.10718,121.499556,422,1,469,0,474,2,559,1
184,上海静安瑞吉酒店,The St. Regis Shanghai Jingan,泳池,31.23117,121.45594,1664,1,1851,3,1870,2,2207,0
185,上海外滩花间堂·愉园,Blossom House Shanghai On The Bund,Boss推荐,31.229814,121.491921,866,4,963,2,973,1,1148,1
186,上海佘山世茂洲际酒店(世茂深坑酒店),InterContinental Shanghai Wonderland,泳池,31.059236,121.154407,1873,0,2084,2,2105,0,2484,1
187,上海林溪·水岸度假屋,Shanghai Linxi Shuian Resort,免费停车,31.173428,121.676261,426,1,474,0,479,2,565,3
188,上海中港汇铂尔曼大酒店,Pullman Shanghai Central,亲子主题房,31.204188,121.471539,978,0,1088,1,1099,0,1297,3
189,上海浦东丽晶酒店,Regent Shanghai Pudong,桑拿,31.234126,121.510239,1503,1,1672,0,1689,1,1993,0
190,上海雅居乐万豪侯爵酒店,Shanghai Marriott Marquis City Centre,泳池,31.236681,121.473529,1233,0,1371,1,1385,0,1634,1
191,上海馨乐庭长寿路公寓酒店,Citadines Changshou Road Shanghai,停车场,31.230036,121.427207,478,1,532,1,537,2,634,1
