id,name,hotelname_en,featurehoteltype,lat,lon,single_room_price,single_room_stock,king_room_price,king_room_stock,double_bed_price,double_bed_stock,family_room_price,family_room_stock
125,檀香花园酒店(茶店子客运站地铁店),Muxiang Garden Hotel (Chadianzi Passenger Transport Terminal Subway Branch),免费停车,30.703994,104.008719,260,2,282,0,306,1,389,0
126,成都玉林华西亚朵酒店,Atour Hotel Yulin Huaxi,免费停车,30.635055,104.058559,335,1,362,2,394,0,500,4
127,维也纳国际酒店(成都东站四川师范大学店),Vienna International Hotel (Chengdu East Railway Station Sichuan Normal University Branch),免费停车,30.603957,104.119976,292,2,316,3,344,1,437,1
128,成都九眼桥亚朵网易严选酒店,Atour Yeation Hotel (Chengdu Jiuyanqiao),免费停车,30.63528,104.107094,401,0,434,0,472,1,599,0
129,不大酒店(成都世纪城新会展店),BUDA Hotel (Chengdu Century City New Exhibition Center),免费停车,30.531789,104.056699,277,1,300,2,326,3,414,1
130,成都世外桃源酒店,CYNN HOTEL --Xanadu Hotel-Chinese First Han&Tang Dynasty Culture-themed hotel,泳池,30.629411,104.076995,654,2,707,1,769,1,977,0
131,佛莱雅花园酒店(新加坡)(成都火车南站店),Flavia Garden Hotel (Singapore) (Chengdu South Railway Station),免费停车,30.601373,104.071379,297,2,321,2,349,1,443,1
132,成都太古里瑞升芭富丽大酒店,"Rising Butterfly Hotel, Chengdu TaiKoo Li",免费停车,30.656031,104.094457,338,2,366,1,398,1,505,1
133,成都盛铂仕丹·麓上酒店,Senberstan Lushang Hotel,免费停车,30.463884,104.057124,346,1,374,2,407,1,517,2
134,成都城市花果山酒店(春熙路天府广场店),City Huaguoshan Hotel,免费停车,30.654198,104.065552,296,1,320,4,348,1,442,2
135,成都新兰天地酒店,XINLAN HOTEL,免费停车,30.600463,104.057974,305,2,330,1,359,3,456,1
136,成都世代锦江国际酒店,Jinjiang Generation International Hotel,免费停车,30.648144,104.061513,303,1,328,1,357,1,453,4
137,朵兰达V酒店(成都太古里国金中心店),Dolanda V Hotel (Chengdu Chunxi Road Taikoo Li International Financial Center),家庭房,30.657522,104.080742,307,0,332,1,361,1,458,2
138,笨酒店(成都太古里春熙店),Benrat Hotel,免费停车,30.654182,104.089545,312,1,338,1,367,1,466,1
139,成都东站绿地468中心亚朵酒店,Chengdu East Railway Station Greenland 468 Center Atour Hotel,免费停车,30.603263,104.14436,350,0,379,4,412,3,523,1
140,成都龙之梦大酒店,The Longemont Chengdu,泳池,30.629697,104.144686,500,2,541,0,588,0,747,3
141,成都金牛西南交大亚朵酒店,Chengdu Jinniu Southwest Jiaotongda Atour Hotel,免费停车,30.688821,104.050995,343,0,371,0,403,1,512,1
142,成都鼓楼智选假日酒店(天府广场春熙路店),Holiday Inn Express Chengdu Gulou,免费停车,30.663731,104.072817,339,1,367,3,399,1,507,1
143,新希望武侯智选假日酒店(成都武侯祠锦里店),Holiday Inn Express Chengdu Wuhou,免费停车,30.636622,104.030028,322,2,349,2,379,1,481,3
144,成都领事馆路川大望江校区亚朵酒店,"Chengdu Consulate Road, Sichuan University Wangjiang Campus Atour Hotel",机器人服务,30.625242,104.069787,365,1,395,1,429,1,545,0
145,桔子水晶成都宽窄巷子酒店,Crystal Hotel(Chengdu Kuanzhai Alley),免费停车,30.671696,104.059684,280,3,303,2,329,3,418,0
146,成都非遗博览园缇沃丽酒店,Tivoli Chengdu at Cultural Heritage Park,桑拿,30.671948,103.924161,770,2,834,0,906,1,1151,1
147,绮丽雅酒店(成都世纪城新会展环球中心天府三街店),CREYADHOTEL,机器人服务,30.547146,104.060512,330,3,357,0,388,1,493,4
148,子语酒店(成都西站青羊万达店),Zi Yu Hotel,免费停车,30.676727,103.973696,260,1,282,3,306,0,389,1
149,成都外双楠希尔顿欢朋酒店,Hampton by Hilton Chengdu Waishuangnan,免费停车,30.649421,103.99505,338,0,366,2,398,1,505,1
150,坐忘·成都燭州酒店,THE ONE | ZHU HOTEL,私汤房,30.41532,104.118155,994,1,1076,0,1170,2,1486,1
151,成都锦里武侯祠美居酒店,Mercure Chengdu Jinli Wuhou Temple,免费停车,30.643419,104.040453,359,0,388,0,422,0,536,2
152,青桐城市酒店(羊犀立交茶店子客运站店),Qingyi City Hotel (Yangxi Interchange Tea Shop Zi Passenger Transport Station),免费停车,30.703894,104.004483,302,0,327,1,355,0,451,1
153,成都春熙路文殊院地铁站亚朵S酒店,"Yaduo S Hotel, Manjushyuan Subway Station, Chunxi Road",免费停车,30.669495,104.073495,405,2,439,2,477,2,606,1
154,成都温江悦椿酒店,Angsana Chengdu Wenjiang,泳池,30.822822,103.744352,578,2,626,1,680,1,864,4
155,山水S酒店(成都宽窄巷子天府广场店),Shanshui S Hotel (Chengdu Kuanzhai Alley Tianfu Square),免费停车,30.654283,104.060142,406,2,440,0,478,1,607,1
156,成都川师大地铁站亚朵酒店,Atour Hotel Sichuan Normal University Subway Station Chengdu,免费停车,30.608847,104.115038,372,1,403,0,438,2,556,1
157,成都春熙路天府广场地铁站亚朵酒店,"Atour Hotel (Sichuan Chunxi Road, Tianfu Square Metro Station)",免费停车,30.658737,104.069891,388,2,420,1,456,4,579,0
158,朗丽兹酒店(成都春熙路文殊院地铁站店),PALACE HOTELS,停车场,30.672495,104.069489,268,0,290,3,315,1,400,3
159,路易城堡青桐酒店,Louis Castle Sycamore Hotel,停车场,30.594942,104.047486,641,2,694,2,754,1,958,2
160,尚锦品酒店(成都太古里店),Shang Jin Pin Hotel (Chengdu Taikoo Li Store),免费停车,30.657463,104.092339,381,2,412,1,448,1,569,2
161,半隐·桃源山野精品度假酒店,Arnaya,窗外好景,30.430409,104.228086,825,3,893,1,971,0,1233,0
162,成都机场假日酒店(双流国际机场店),Holiday Inn Chengdu Airport (Shuangliu International Airport),充电桩,30.567661,103.967353,363,2,393,0,427,1,542,0
163,成都高新西区政务中心亚朵酒店,Atour Hotel Chengdu High-tech Western District Government Affairs Center,免费停车,30.725077,103.979778,335,4,362,2,394,0,500,1
164,成都映居酒店(温江区政府光华公园地铁站店),In Dream Hotel,免费停车,30.682502,103.853778,271,1,293,1,319,3,405,3
165,成都锦里红牌楼地铁站亚朵酒店,Chengdu Jinli Hongpailou Subway Station Atour Hotel,免费停车,30.633418,104.034451,350,1,379,1,412,2,523,2
166,成都双楠武侯大道地铁站亚朵X酒店,Chengdu Shuangnan Wuhou Avenue Metro Station Atour X Hotel,免费停车,30.637445,104.016274,357,0,386,0,420,2,533,2
167,成都原岛酒店(环球中心新会展店),The Island Hotel,免费停车,30.559685,104.052777,330,2,357,1,388,2,493,2
168,成都春熙太古里漫心酒店,Manxin Hotel(Chengdu Chunxi Taikoo Li ),免费停车,30.653062,104.075483,461,0,499,4,542,1,688,1
169,隐庐酒店(成都新会展环球中心店),the Hidden Place Hotel,免费停车,30.561371,104.050877,338,1,366,2,398,1,505,0
170,成都安兰顿国际酒店,Anlandon International Hotel,停车场,30.883224,104.274612,573,1,620,0,674,2,856,4
171,成都非遗博览园盛橡服务式公寓,Oaks Chengdu at Cultural Heritage Park,桑拿,30.671953,103.924551,681,1,737,0,801,2,1017,1
172,成都杜甫草堂漫心酒店,Man Xin Hotel (Chengdou Dufu Caotang),免费停车,30.662377,104.029525,320,0,346,3,376,0,478,1
173,成都宽窄巷子漫心酒店,"Chengdu Kuanxiao Alley Man xin Hotel,",免费停车,30.662424,104.046945,321,1,348,0,378,2,480,0
174,成都新津蓝城沐春风度假村,Mu Spring Resort,日光浴场,30.486959,103.796785,1219,1,1319,0,1434,0,1821,0
175,成都高新同派酒店,Chengdu High-tech Zone Tongpai Hotel,免费停车,30.557931,104.0585,458,0,496,0,539,0,685,2
176,全季酒店(成都春熙路太古里店),Ji Hotel (Chengdu Chunxi Road Taikoo Li),充电桩,30.65221,104.079279,371,1,402,0,437,1,555,0
177,成都蓝海御华饭店(金融城环球中心店),Chengdu Lanhai Yuhua Hotel (Financial City Global Center Branch),免费停车,30.577606,104.071649,376,2,407,1,442,1,561,1
178,耳语花园服务公寓(成都太古里春熙路店),Whispering Garden Serviced Apartment (Chengdu Taikoo Li Chunxi Road),酒店公寓,30.652032,104.08156,287,0,311,0,338,2,429,0
179,成都望江宾馆宏达贵宾楼,Wangjiang Hotel HongDa VIP Building,窗外好景,30.627448,104.113632,588,0,637,1,692,0,879,0
180,成都高新会展中心福朋喜来登酒店,Four Points by Sheraton Chengdu High-tech Zone Exhibition Center,窗外好景,30.553037,104.059876,501,0,542,2,589,3,748,1
181,成都天府广场智选假日酒店(宽窄巷子店),Holiday Inn Express Chengdu Tianfu Square (Kuanzhai Alley),免费停车,30.654092,104.061593,366,0,396,1,430,2,546,3
182,成都星瑞美丽华酒店,Xing Rui Mei Li Hua Hotel,免费停车,30.723691,103.978601,292,0,316,1,344,4,437,2
183,成都清水连居.设计师度假民宿(杜甫草堂龙爪堰地铁口店),Qingshui Lianju.Designer holiday Guesthouse,管家服务,30.653385,104.005654,363,1,393,1,427,0,542,1
184,成都杜甫草堂地铁站亚朵酒店,Atour Hotel(Chengdu Dufu Thatched Cottage Metro Station),免费停车,30.662307,104.0284,327,3,354,2,385,1,489,1
185,成都金牛逸衡酒店,Chengdu Jinniu EVEN Hotels,免费停车,30.698749,104.032413,444,1,480,1,522,2,663,0
186,成都雅爵酒店,Yajue Hotel,免费停车,30.559095,104.046657,289,2,313,3,340,2,432,0
187,如时(潮娃)酒店(成都春熙路天府广场地铁站店),Rushi (Chaowa) Hotel (Chengdu Chunxi Road Tianfu Square Subway Station),免费停车,30.656714,104.068004,201,1,217,2,236,0,300,1
188,成都双流国际机场美居酒店,Mercure Chengdu Shuangliu International Airport,家庭房,30.569946,103.928202,267,0,289,0,314,0,399,7
189,成都天府阳光酒店(春熙路太古里店),Tianfu Sunshine Hotel,免费停车,30.667834,104.079682,337,0,365,3,397,3,504,0
