id,name,hotelname_en,featurehoteltype,lat,lon,single_room_price,single_room_stock,king_room_price,king_room_stock,double_bed_price,double_bed_stock,family_room_price,family_room_stock
19,重庆上邦酒店,Sun Kingdom Hotel Chongqing,泳池,29.492403,106.295199,280,2,331,1,368,1,500,1
20,重庆南岸茶园新区亚朵酒店,"Atour Hotel, Nan'an Tea Garden New District, Chongqing",家庭房,29.513985,106.660125,266,1,315,1,350,0,476,2
21,重庆解放碑美居酒店,Mercure Hotel Chongqing Jiefangbei,江河景房,29.555306,106.577444,301,0,356,1,396,2,539,2
22,重庆来住·千寻空中酒店,Laizhu Qianxun Sky Hotel,动人夜景,29.557624,106.582099,296,3,351,3,390,0,530,2
23,FunGee欢致江景酒店(重庆洪崖洞解放碑步行街店),FunGee Riverview Hotel (Chongqing Hongyadong Jiefangbei Pedestrian Street),江河景房,29.561224,106.573207,272,2,322,1,358,2,487,1
24,S·island高空江景酒店(重庆解放碑洪崖洞店),S · island High Altitude River View Hotel,管家服务,29.556026,106.57641,254,0,301,3,334,3,454,0
25,Aspera高空花园全景酒店(解放碑洪崖洞店),ASPERA HIGH-ALTITUDE GARDEN PANORAMIC HOTEL,免费停车,29.559912,106.580112,264,0,313,3,348,1,473,0
26,重庆解放碑亚朵酒店,Atour Hotel (Chongqing Jiefangbei),免费停车,29.552169,106.57637,290,1,344,0,382,2,520,0
27,重庆恒大酒店,Hengda Hotel,泳池,29.424455,106.262405,220,2,260,1,289,1,393,2
28,鑫山酒店·King Shinning(重庆解放碑洪崖洞店),Xinshan Hotel King Shinning (Chongqing Jiefangbei Hongyadong Shop),江河景房,29.55514,106.579401,212,1,251,2,279,2,379,0
29,Asiam亚美国际酒店(重庆解放碑洪崖洞店),Asiam International Hotel Chongqing Jiefangbei Hongya Cave,江河景房,29.555141,106.57941,257,1,304,0,338,2,460,1
30,重庆国贸格兰维大酒店,Glenview ITC PLAZA Chongqing,泳池,29.5562,106.573796,387,0,458,1,509,1,692,0
31,罗斯福服务公寓(重庆解放碑洪崖洞店),Roosevelt Service Apartment (Chongqing Jiefangbei Hongyadong Branch),窗外好景,29.554231,106.578484,265,3,314,1,349,3,475,1
32,重庆解放碑来福士广场江景亚朵酒店,"Atour Hotel (Chongqing Jiefangbei, Raffles Plaza, Riverview)",免费停车,29.560725,106.584164,293,3,346,1,385,2,524,0
33,重庆凯宾斯基酒店,Kempinski Hotel Chongqing,泳池,29.534982,106.561369,409,0,484,0,538,4,732,2
34,重庆尼依格罗酒店,Niccolo Chongqing,动人夜景,29.575798,106.573186,782,1,926,0,1029,1,1399,0
35,重庆两江豪生Life酒店,Howard Johnson Life Chongqing,影音房,29.608514,106.525443,318,1,376,1,418,2,568,2
36,重庆熙美酒店,Chongqing Ximei Hotel,免费停车,29.718793,106.602827,325,3,384,0,427,1,581,2
37,重庆来福士洲际酒店,InterContinental Chongqing Raffles City,桑拿,29.565669,106.587901,1142,1,1352,0,1502,2,2043,2
38,MOUNTWELL·山栖行政套房酒店(解放碑洪崖洞店),Mountwell Executive Suites (Jiefangbei Hongyadong),江河景房,29.554624,106.578081,302,2,358,0,398,1,541,2
39,重庆滨乐·宝轩酒店,Binle Hotel,桑拿,29.644627,106.568776,362,0,428,0,476,0,647,1
40,Freely智能江景酒店(重庆江北嘴金融城店),Freely Smart Riverview Hotel (Chongqing Jiangbeizui Financial City Store),江河景房,29.57026,106.562753,179,4,212,2,236,1,321,1
41,重庆丽思瑞凯悦臻选酒店,"The Lixury Hotel Chongqing, in The Unbound Collection by Hyatt",动人夜景,29.558967,106.57789,845,3,1001,2,1112,0,1512,2
42,重庆渝州宾馆,Yuzhou Hotel,泳池,29.529172,106.504552,785,0,930,0,1033,1,1405,0
43,重庆南岸希尔顿惠庭酒店,Home2 Suites by Hilton Chongqing Nan'an,免费停车,29.529466,106.56863,249,1,295,1,328,2,446,3
44,重庆喜来登大酒店,Sheraton Chongqing Hotel,桑拿,29.543281,106.586925,462,0,547,0,608,1,827,0
45,重庆南滨路万达安柏酒店,Wanda Amber Hotel,江河景房,29.543097,106.585527,347,1,410,0,456,1,620,1
46,重庆丽晶酒店,Regent Chongqing,动人夜景,29.571168,106.570692,1014,0,1201,1,1334,0,1814,1
47,重庆北碚悦榕庄,Banyan Tree Chongqing Beibei,温泉泡汤,29.85638,106.380304,1125,3,1332,0,1480,1,2013,2
48,仙女山天怡芳草地度假酒店,Tianyi Fangcaodi Holiday Hotel,山景房,29.43637,107.768976,366,3,434,2,482,1,656,1
49,重庆涪陵金科大酒店,Fuling Jinke Hotel,山景房,29.711322,107.40078,371,0,439,0,488,1,664,1
50,重庆洪崖洞江景亚朵酒店,Atour Hotel (Chongqing Hongyadong Jiangjing ),免费停车,29.561635,106.577985,299,0,355,2,394,2,536,0
51,浮尘高空酒店(重庆解放碑步行街店),Fuchen Gaokong Hotel (Chongqing Jiefangbei Pedestrian Street),管家服务,29.55788,106.578179,226,0,268,4,298,3,405,1
52,重庆柏联酒店,Bolian Resorts & Spa Chongqing,窗外好景,29.857164,106.416437,3032,0,3591,0,3990,0,5426,1
53,重庆大都会凯悦酒店,Hyatt Regency Metropolitan Chongqing,桑拿,29.556522,106.578666,492,2,582,1,647,2,880,3
54,重庆皇冠国际江景亚朵S酒店,Atour S Hotel (Chongqing Huangguan International Riverview),免费停车,29.543447,106.585602,299,0,355,2,394,1,536,1
55,重庆雅诗阁来福士服务公寓,Ascott Raffles City Chongqing,桑拿,29.564785,106.588312,505,0,598,1,665,0,904,4
56,重庆维景国际大酒店,Grand Metropark Hotel Chongqing,桑拿,29.677001,106.566561,335,0,397,0,441,1,600,0
57,重庆天地网易云音乐亚朵酒店,Chongqing Tiandi Netease Cloud Music Atour Hotel,免费停车,29.552882,106.508433,313,1,371,0,412,0,560,0
58,重庆山前宋品酒店,SONG HOTEL CHONGQING,泳池,29.636063,106.359111,1164,0,1378,3,1531,3,2082,1
59,重庆解放碑威斯汀酒店,The Westin Chongqing Liberation Square,Boss推荐,29.556739,106.580112,798,0,945,0,1050,1,1428,1
60,重庆金科大酒店,Chongqing Jinke Grand Hotel,泳池,29.649617,106.526544,575,1,681,2,757,0,1030,2
61,重庆解放碑博斯嘉酒店,"Boska Hotel Monument to the people's Liberation, Chongqing",儿童俱乐部,29.554624,106.578081,280,0,332,2,369,5,502,1
62,重庆W PLUS HOTEL,W PLUS HOTEL,免费停车,29.559814,106.594812,348,0,412,1,458,0,623,0
63,缇·酒店,Hotel-T,免费停车,29.616871,106.480399,265,1,314,2,349,0,475,1
64,重庆融创施柏阁酒店,Steigenberger Chogqing,泳池,29.635156,106.363169,471,2,558,3,620,2,843,1
65,重庆丽笙世嘉酒店,Radisson Blu Plaza Chongqing,动人夜景,29.539687,106.566065,462,3,547,2,608,1,827,2
66,杰夫杰夫高空江景酒店(重庆北滨路鎏嘉码头店),Jeff Jeff Hotel (Chongqing Beibin Road Liujia Wharf),管家服务,29.570863,106.558867,189,1,224,0,249,4,339,1
67,麗枫酒店(重庆两江幸福广场店),Lavande Hotel (Chongqing Liangjiang Xingfu Plaza),免费停车,29.616916,106.502737,243,1,288,1,320,1,435,3
68,重庆观音桥希尔顿欢朋酒店,Hampton by Hilton,免费停车,29.583867,106.530251,333,0,394,1,438,2,596,5
69,重庆沙坪坝高铁站三峡广场亚朵酒店,Atour Hotel,免费停车,29.558913,106.467437,280,4,331,2,368,0,500,1
70,红墣假日江景酒店(重庆洪崖洞解放碑步行街店),Hongyan Holiday Riverview Hotel (Chongqing Jiefangbei Hongyadong Branch),充电桩,29.561411,106.57327,240,0,284,1,316,2,430,0
71,重庆解放碑步行街亚朵X酒店,Atour Hotel,免费停车,29.549589,106.575786,266,1,315,0,350,1,476,2
72,宽融全套房酒店(重庆江北源著店),Kuanrong All Suite Hotel (Chongqing Jiangbei Yuanzhu),酒店公寓,29.603119,106.483446,268,0,317,1,352,0,479,3
73,格美·城市庭院花园酒店(重庆解放碑步行街洪崖洞店),Gemei City Courtyard Garden Hotel (Chongqing Jiefangbei Pedestrian Street Hongyadong Branch),家庭房,29.555849,106.573164,207,0,246,0,273,0,371,5
74,重庆翰文大酒店,C Plaza Hotel,泳池,29.560533,106.564245,382,1,453,2,503,1,684,0
75,格雷斯精选酒店(重庆江北嘴金融城店),Grace Collection Hotel (Chongqing Jiangbeizui Financial City),免费停车,29.578535,106.562353,262,1,310,2,345,3,469,0
76,重庆朴乡金佛山度假酒店,PUSHINE,SPA,29.079259,107.207203,1587,0,1879,3,2088,2,2840,1
77,宽融全套房酒店(重庆观音桥店),Kuanrong Suites Hotel (Chongqing Guanyinqiao),酒店公寓,29.582236,106.527349,264,1,312,0,347,0,472,1
78,桔子水晶重庆观音桥酒店,Orange Crystal Hotel (Chongqing Guanyinqiao Branch),免费停车,29.59018,106.535957,308,2,364,0,405,0,551,1
79,重庆千合日善高空江景酒店,Qianhe Rishan River View Hotel,酒店公寓,29.557489,106.582351,235,1,278,0,309,0,420,1
80,仙女山华邦酒店,Fairy Mountain Huapont Hotel,山景房,29.509144,107.750695,617,0,731,0,812,2,1104,0
81,曼庚公馆,MANQUE,窗外好景,29.550697,106.593372,2069,2,2450,1,2722,4,3702,0
82,重庆银鑫世纪酒店,Yinxin Century Hotel,湖景房,29.681661,106.606845,733,0,868,1,965,1,1312,2
83,仙女山拙雅酒店,The Joya Hotel,管家服务,29.508083,107.748553,1055,1,1249,2,1388,0,1888,0
84,慕思·禅睡眠酒店(重庆磁器口地铁站店),DeRucci Hotel (Chongqing Ciqikou Metro Station Store),免费停车,29.578007,106.446748,261,1,309,2,343,2,466,1
85,重庆欧瑞大酒店,Ourui Hotel,泳池,29.607379,106.504726,378,1,448,0,498,1,677,1
86,宽融全套房酒店(重庆时代天街D馆店),Le Comforto All Suite Hotel (Chongqing Paradise Walk D),多功能厅,29.533058,106.512601,318,3,377,2,419,0,570,1
87,重庆壹棠酒店公寓,Chongqing Yitang Hotel Apartment,酒店公寓,29.631298,106.575149,249,4,294,1,327,2,445,1
88,重庆陆海国际Pagoda君亭设计酒店,Pagoda Hotel Chongqing International  Land-sea,家庭房,29.550566,106.518479,394,1,467,0,519,0,706,2
89,YIAN伊岸高空江景酒店(重庆解放碑云端之眼店)),Yianhotel,家庭房,29.557301,106.582166,325,0,385,1,428,0,582,4
90,重庆汽博奥特莱斯亚朵酒店,Chongqing Auto Bo Outlet Atour Hotel,免费停车,29.641606,106.592414,286,0,338,1,376,0,511,0
91,重庆珠江豪生酒店,Howard Johnson Zhujiang Hotel Chongqing,江河景房,29.571123,106.558783,504,3,597,3,663,1,902,0
92,东方蔚莱酒店(重庆新牌坊店),Oriental Velky Hotel (Chongqing Xinpaifang Branch),免费停车,29.599513,106.528291,237,0,281,1,312,1,424,0
93,重庆大世界君亭酒店(解放碑洪崖洞店),SSAW BOUTIQUE HOTEL DASHIJIE CHONGQING,家庭房,29.55858,106.574827,276,1,327,3,363,1,494,3
94,重庆璞悦•空中花园酒店,Puyue Hotel,智能客控,29.535561,106.511716,236,2,279,2,310,1,422,1
95,重庆浅憩In酒店,Qianqi In Hotel,免费停车,29.54286,106.58241,270,1,320,4,355,0,483,1
96,重庆金佛山良瑜国际度假酒店,Chongqing Jinfoshan Liangyu International Resort,泳池,29.030396,107.103168,591,2,700,2,778,1,1058,2
97,YES野式酒店·重庆,THE  YES  Hotel,免费停车,29.507464,106.493339,219,0,259,1,288,1,392,0
98,金山江悦酒店,Jinshan Jianyue Hotel,充电桩,29.161609,107.084771,258,0,305,0,339,2,461,0
99,泊联汇别院·设计师酒店(重庆棕榈泉店),ELITE POLINK RETREAT,泳池,29.638836,106.540368,295,3,349,2,388,1,528,2
100,桔子酒店(重庆观音桥龙湖新壹街店),"Orange Hotel (Chongqing Guanyinqiao, Longhu Xinyijie)",免费停车,29.581389,106.526866,289,3,342,2,380,3,517,0
101,重庆两江新区丽呈君顿酒店,Rezen Kingtown Hotel (Chongqing Liangjiang New District),免费停车,29.666407,106.559718,339,1,401,3,446,2,607,0
102,重庆珊顿国际公寓酒店(棕榈泉国际中心店),Chongqing Shandun International Apartment Hotel Palm Springs International Center,酒店公寓,29.636831,106.541953,198,0,234,0,260,0,354,3
103,重庆华舫酒店(磁器口古镇店),Chongqing Huafang Hotel,免费停车,29.578767,106.448985,271,1,321,2,357,2,486,1
104,维也纳国际酒店(重庆中央公园店),Vienna International Hotel,免费停车,29.724086,106.570456,274,0,325,0,361,2,491,1
105,柏天酒店(沙坪坝高铁站三峡广场店),Bertian Hotel (Shapingba High Speed Railway Station Sanxia Plaza),茶室,29.558442,106.462937,276,3,327,0,363,1,494,0
106,嘉瑞酒店(重庆袁家岗地铁站店),Jia Rui Hotel (Chongqing Yuanjiagang Metro Station),免费停车,29.523249,106.513197,296,1,350,2,389,0,529,0
107,重庆江北希尔顿惠庭酒店,Home2 Suites by Hilton Chongqing Jiangbei,家庭房,29.571275,106.49538,326,2,386,2,429,1,583,1
108,SENSE SCENE三时森印酒店(重庆解放碑店),SENSE SCENE HOTEL,家庭房,29.559469,106.575534,245,1,291,3,323,2,439,1
109,重庆沙磁时光酒店,Such Time Hotel,免费停车,29.57967,106.454395,240,3,284,1,316,3,430,0
110,重庆丽呈温特莱酒店,Rezen Winterless Hotel Chongqing,机器人服务,29.524881,106.486682,274,2,324,3,360,0,490,1
111,重庆禧满鸿福酒店(蔡家地铁站店),Hilmanhomeful Hotel (Caijia Subway Station Store),免费停车,29.735534,106.495525,215,1,255,3,283,0,385,0
112,金科圣嘉酒店(解放碑洪崖洞店),Jinke Saint Hotel,充电桩,29.560134,106.580105,201,0,238,1,264,0,359,3
113,山觉·行舍(涂山寺店),Shanjue Xingshe Guesthouse,免费停车,29.550618,106.607803,339,0,401,0,446,0,607,5
114,望山栖轻奢重庆光环购物街酒店,Theme Wangshanqi Light Luxury Hotel,智能客控,29.650255,106.531301,233,0,276,1,307,2,418,1
115,天雅·雾兮高空江景花园度假酒店(解放碑来福士店),Tianya · Wuxi High Altitude river Garden Resort Hotel (Jiefangbei Raffles Store),免费停车,29.563212,106.585075,359,1,425,0,472,0,642,1
116,重庆上丁里酒店(两江幸福广场店),Chongqing Shangdingli Hotel (Chongqing Liangjiang Xingfu Square),充电桩,29.60803,106.502497,223,3,264,1,293,1,398,1
117,富廷格高空江景酒店(解放碑店),Chongqing Fortinger Hotel (Jiefangbei Branch),江河景房,29.563084,106.58598,226,4,267,1,297,2,404,1
118,泊联汇·观澜酒店(重庆微电园地铁站店),Bolianhui·Guanlan Hotel (Chongqing Microdianyuan Subway Station),家庭房,29.611222,106.360319,207,0,245,0,272,1,370,2
119,重庆永川柏天酒店,Boutin Hotel,免费停车,29.339108,105.944455,287,3,340,2,378,2,514,1
120,重庆长城酒店,Great Wall Hotel,免费停车,29.533538,106.514773,258,1,305,0,339,1,461,0
121,重庆盈田酒店,Intan Hotel,免费停车,29.639214,106.548448,226,0,268,1,298,0,405,1
122,重庆融汇上泉坊温泉酒店,Chongqing Rongghui Up-Spring Alley Hotel,棋牌室,29.543355,106.43885,217,2,256,1,285,3,388,1
123,慢屋·仙女山归原精品度假民宿,"Slow house, xiannvushan guiyuan boutique holiday home stay",民宿,29.371473,107.735068,303,1,359,1,399,3,543,2
124,重庆涪陵漫涛酒店,Chongqing Fuling Mantao Hotel,停车场,29.711221,107.377313,184,1,218,1,242,2,329,2
125,华熙LIVE·鱼洞·华熙玻尿酸酒店,HA Up Hotel,停车场,29.377989,106.509913,223,2,265,3,294,2,400,1
126,重庆千合智选高空江景酒店,Qianhe Zhixuan River View Hotel,动人夜景,29.55732,106.581643,234,0,277,1,308,1,419,1
127,重庆遇你民宿,MEET YOU,停车场,29.54232,106.632513,268,0,318,0,353,0,480,1
128,重庆柏雾酒店(南滨路店),Brave Hotel,家庭房,29.57314,106.593589,226,2,268,1,298,2,405,3
129,重庆悦磁江景花园酒店(磁器口古镇店),Yueci Hotel,免费停车,29.588673,106.446295,265,0,314,0,349,1,475,2
130,仙女山新华酒店,Xinhua Hotel Fairy Mountain,免费停车,29.483634,107.727399,273,1,323,1,359,2,488,2
131,高远凤翎酒店,FengLingHotel,免费停车,29.517408,106.344206,257,0,304,0,338,2,460,0
132,江上朗月酒店,Jiangshang Langyue Hotel,窗外好景,29.605939,106.472902,326,3,386,2,429,1,583,2
133,重庆IN BETWEEN柳杉间酒店,In Between Hotel,免费停车,28.928282,107.005006,299,3,355,1,394,0,536,1
134,重庆南山1898民宿,Chongqing Nanshan 1898 Homestay,停车场,29.557357,106.620682,312,3,369,4,410,1,558,0
135,爰居爰处民宿,Yuanju Yuanchu Homestay,免费停车,29.543037,106.633145,340,0,402,0,447,2,608,0
136,e家酒店,e Home Hotel,免费停车,29.625697,106.4673,233,2,275,2,306,0,416,4
137,红楼银杏大酒店(重庆西站),Honglou Yinxing Hotel,免费停车,29.505712,106.450364,261,1,310,2,344,2,468,1
138,伊凡酒店(重庆南坪步行街上海城店),Yifan Hotel,洗衣房,29.528706,106.560489,242,0,287,1,319,2,434,0
139,重庆东方花苑饭店,East Garden Hotel,免费停车,29.559173,106.550958,219,1,259,0,288,5,392,2
140,重庆荷和原乡民宿,Hehe Yuanxiang Hotle,免费停车,29.794865,105.993135,336,1,398,0,442,2,601,0
141,重庆曼德姆酒店,Mandemu Hotel,免费停车,29.722738,106.541658,313,2,371,2,412,1,560,1
142,花筑奢·重庆西郊雅社酒店,Floral Lux Hotel·Chongqing West Suburb Yashe Hotel,免费停车,29.822998,106.028578,319,3,378,1,420,1,571,1
143,重庆师范大学国风楼酒店,Chongqing Normal University Guofenglou Hotel,免费停车,29.610185,106.306629,302,1,358,2,398,0,541,2
144,椿山悦民宿(重庆南山店),Yueshanyue Homestay (Chongqing Nanshan Branch),免费停车,29.553885,106.629138,241,3,285,0,317,2,431,1
145,重庆Indition英迪逊高空酒店,Chongqing Indition High Altitude Hotel,私人泳池,29.563347,106.585958,476,0,563,1,626,1,851,0
146,郎玺度假酒店(重庆解放碑洪崖洞店),Langxi Resort Hotel (Chongqing Monument to the people's Liberation Hongyadong Store),家庭房,29.559988,106.580498,236,0,279,0,310,0,422,7
147,红楼长箭大酒店(重庆巴山地铁站店),HONG LOU CHANG JIAN HOTLE,家庭房,29.519664,106.465226,302,0,357,1,397,0,540,1
148,重庆嘉澜四季酒店,Jialan Siji Hotel,免费停车,29.576236,106.564011,223,2,265,0,294,0,400,0
149,东方时代酒店(重庆观音桥步行街时代中心店),APEX EAST TIMES HOTEL,行政酒廊,29.575854,106.535691,210,0,248,1,276,1,375,2
150,全季酒店(重庆万州万达广场店),Ji Hotel (Zhongqing Wanzhou Wanda Plaza),免费停车,30.814133,108.380917,239,1,284,0,315,0,428,3
151,艺龙壹棠酒店(重庆江北国际机场店),ELONG ETANG (CHONG QING  JIANG BEI INTERNATIONAL AIRPORT  HOTEL)),免费停车,29.742057,106.654158,272,3,322,3,358,0,487,2
152,重庆INSOMNIALAB·隐桑眠高空江景地标酒店,INSOMNIALAB·hotel,江河景房,29.563477,106.585946,253,2,300,1,333,3,453,0
153,重庆木溪酒店,Moci Hotel,免费停车,29.553532,106.510341,201,0,238,1,264,2,359,1
154,丽呈君顿酒店(重庆观音桥店),Rezen Kingtown Hotel (Chongqing Guanyinqiao),免费停车,29.589804,106.525058,224,1,266,2,295,3,401,1
155,悠舍S·高空全景酒店(重庆观音桥九街店),Youshe S High-altitude Panorama Hotel (Chongqing Guanyinqiao 9th Street),江河景房,29.579705,106.54157,193,1,229,0,254,1,345,1
156,重庆江津大酒店,Jiang Jin Grand Hotel,免费停车,29.270344,106.275263,212,0,251,0,279,0,379,2
157,落脚城市·海蒂花园民宿(武隆仙女山店),Unimore Heidi Garden Homestay (Wulong Fairy Mountain Branch),免费停车,29.430764,107.747614,271,3,321,0,357,3,486,2
158,麗枫酒店(重庆解放碑中心步行街店),Lavande Hotel (Chongqing Jiefangbei Center Pedestrian Street),管家服务,29.557208,106.575533,180,2,213,2,237,0,322,2
159,千合智选高空酒店(洪崖洞店),Qianhe Zhixuan Gaokong Hotel (Jiefangbei Hongyadong Branch),江河景房,29.559812,106.582407,158,0,187,1,208,1,283,1
160,洪崖叠院酒店(重庆解放碑洪崖洞店),Hongya Dieyuan Hotel (Chongqing Jiefangbei Hongyadong Branch),江河景房,29.561939,106.577084,445,0,527,1,586,1,797,1
161,七仙女民宿(仙女山店),Qixiannv Homestay (Xiannv Mountain Shop),免费停车,29.438595,107.76264,349,2,413,2,459,3,624,1
162,重庆假日江景酒店(解放碑洪崖洞店),CHONGQING HOLIDAY RIVERVIEW HOTEL,江河景房,29.561399,106.578636,150,1,178,2,198,1,269,1
163,沃林净旅酒店(重庆解放碑洪崖洞店),Walling Hotel (Chongqing Hongyadong Jiefangbei),江河景房,29.560231,106.575669,195,1,231,1,257,0,350,2
164,TheMove江景酒店(重庆解放碑洪崖洞店),The Move River View Hotel (Chongqing Jiefangbei Hongyadong),江河景房,29.556316,106.579647,119,1,140,1,156,3,212,1
165,重山什舍民宿(重庆解放碑步行街洪崖洞店),REUNION REST (Chongqing Jiefangbei Pedestrian Street Hongyadong Branch),江河景房,29.558352,106.57693,335,0,397,1,441,1,600,0
166,栖上酒店(重庆观音桥步行街店),Qishang B & B (Chongqing Guanyinqiao Pedestrian Street store),拍照出片,29.580086,106.530814,262,0,310,4,345,1,469,0
167,富诚酒店(重庆大学城店),Fucheng Hotel (Chongqing University Town),管家服务,29.601833,106.308191,261,3,310,1,344,1,468,2
168,一瓦涧民宿(重庆南滨路弹子石老街店),Yiwajian Homestay,免费停车,29.579026,106.585508,184,1,218,1,242,4,329,0
169,山觉人文美宿(南滨路长江索道店),Shanjue Humanities Meisu (Changjiang Cableway Branch),窗外好景,29.551687,106.593751,279,0,330,1,367,0,499,0
170,重庆解放碑丽呈睿轩酒店,Rezen Select  Chongqing Jiefangbei,山景房,29.555156,106.577381,174,1,206,0,229,0,311,0
171,全季酒店(重庆江北国际机场鹿山地铁站店),JI hotel (Chongqing Jiangbei International Airport Lushan subway station store),免费停车,29.719228,106.604489,258,1,305,1,339,4,461,1
172,桔子水晶重庆解放碑洪崖洞酒店,Orange Crystal Chongqing Jiefangbei Hongyadong Hotel,江河景房,29.561997,106.584913,287,1,340,0,378,1,514,1
173,无隅酒店(重庆杨家坪万象城店),WuYu Hotel (Chongqing Yangjiaping Vientiane City),充电桩,29.517828,106.519236,287,1,340,1,378,2,514,0
174,重庆宿于龙槐山院,Chongqing Suyu Longqishanyuan,免费停车,29.873014,106.93799,287,0,339,2,377,2,513,0
175,重庆嘉泊汀酒店,Chongqing Jiaboting Hotel,免费停车,29.643453,106.564621,363,2,430,4,478,1,650,1
176,奥普酒店(重庆蔡家轻轨站店),Aopu Hotel,免费停车,29.73494,106.481423,198,3,235,1,261,0,355,2
177,ARISTON·艾瑞斯顿酒店(重庆解放碑洪崖洞店),ARISTON AIRESTON HOTEL (Chongqing Jiefangbei Hongyadong Branch),家庭房,29.554624,106.578081,249,0,294,1,327,0,445,4
178,ISBELLO丽鑫·地标高空酒店(解放碑店),ISBELLO Lixin Landmark High Altitude Hotel (Jiefangbei Branch),管家服务,29.557975,106.57832,196,6,232,0,258,1,351,1
179,重庆仙女山喜宿民宿,Xisu B&B,免费停车,29.415945,107.765318,264,0,313,1,348,0,473,1
180,重庆BERKIN佰利金高空酒店,CHONG QING BERKIN HOTEL,影音房,29.563382,106.586252,364,0,431,0,479,0,651,2
181,丽呈東谷酒店(重庆观音桥店),Rezen Dong Hotel (Chongqing Guanyinqiao),免费停车,29.567425,106.536312,254,2,301,1,334,2,454,1
182,重庆南山别院民宿(南山火锅一条街店),Nanshan Bieyuan Guesthouse,免费停车,29.499548,106.59022,249,1,295,0,328,1,446,0
183,阁外·城隐民宿,Chengyin Homestay,免费停车,29.273952,106.977026,230,0,273,0,303,0,412,1
184,金佛山银杏皇后酒店,Ginkgo Queen Hotel,免费停车,29.065212,107.202256,249,2,295,1,328,0,446,0
185,重庆花田小院,Hua Tian Xiao Yuan,免费停车,29.270005,106.976337,249,1,295,2,328,1,446,3
186,丽呈君顿酒店(重庆中央公园店),Licheng Jundun Hotel (Chongqing Central Park),情侣房,29.725677,106.579323,334,2,396,2,440,1,598,0
187,重庆桷度南山民宿,Juedu Nanshan Hostel,免费停车,29.558868,106.639139,308,0,364,2,405,1,551,1
188,重庆野墅民宿,Yeshu Homestay,民宿,29.217937,106.964051,244,0,289,2,321,1,437,0
189,拾壹居亲子民宿(重庆金刀峡偏岩古镇店),Shiyiju Parent-child Homestay,儿童乐园,30.002862,106.655107,318,3,377,2,419,2,570,0
190,丽呈君顿酒店(重庆新牌坊店),Rezen Kingtown Hotel (Chongqing Xinpaifang),免费停车,29.600985,106.521804,197,2,233,1,259,1,352,4
191,重庆星屿星院帐篷民宿,Chongqing Xingyu Xingyuan Tent Homestay please,免费停车,28.842035,106.903869,295,2,349,0,388,0,528,0
192,杉屿树森林营地(山王坪店),Shanyushu Forest Camp (Shanwangping Branch),停车场,29.099368,107.331205,249,1,294,4,327,1,445,1
193,重庆木原町酒店,Muyuanding Hotel,免费停车,29.527321,106.546048,221,4,262,0,291,2,396,2
