id,name,hotelname_en,featurehoteltype,lat,lon,single_room_price,single_room_stock,king_room_price,king_room_stock,double_bed_price,double_bed_stock,family_room_price,family_room_stock
186,全季酒店(南京江宁交院地铁站店),JI Hotel (Nanjing Jiangning Jiaoyuan Subway Station),停车场,31.913081,118.90045,303,2,358,2,369,2,539,1
187,南京黄埔大酒店,Huangpu Hotel,免费停车,32.042562,118.811333,302,1,357,0,368,3,537,1
188,南京无事山居民宿,Leisure time of the mountains,免费停车,31.583648,119.007214,344,1,406,3,419,3,612,0
189,南京素一花园民宿,Suyi Garden Guesthouse,免费停车,31.346379,119.041314,400,0,473,3,488,2,712,2
190,全季酒店(南京百家湖胜太路地铁站店),All Seasons Hotel (Nanjing Baijiahu Shengtai Road Subway Station),家庭房,31.946528,118.820893,324,1,383,2,395,1,577,2
191,全季酒店(南京奥体国际博览中心店),All Seasons Hotel (Nanjing Olympic Sports International Expo Center),家庭房,31.986253,118.717778,290,0,343,0,354,0,517,6
192,南京西康宾馆,Xikang Hotel,免费停车,32.062889,118.762831,281,2,333,0,343,1,501,1
193,H+酒店(南京鸡鸣寺鼓楼地铁站店),H Hotel,免费停车,32.057798,118.787893,261,0,308,1,318,1,464,0
194,南京半夏民宿(黄龙岘一店),NanJing Midsummer Boutique Hotel,免费停车,31.781015,118.686927,417,3,493,1,508,2,742,1
195,南京蝶梦山丘飞行民宿,Diemeng Shangzhuang Feixing Hotel,免费停车,32.119811,118.598368,369,1,436,1,450,3,657,0
196,山林悦民宿(南京银杏湖店),Shanlinyue B&B (Nanjing Yinxinghu Branch),免费停车,31.804712,118.727417,426,1,504,3,520,3,759,1
197,沐江南酒店(南京新街口地铁站友谊广场店),Mujiangnan Hotel (Nanjing Xinjiekou Subway Station Friendship Square),影音房,32.04116,118.782257,310,0,367,1,378,1,552,0
198,南京融空间雾落间民宿,rongkongjian·wuluojian Hostel,民宿,31.804165,118.726217,344,1,407,2,420,3,613,0
199,南京星空宿泡泡屋(银杏湖店),Starry Lodge Bubble House Guesthouse,免费停车,31.81166,118.713534,416,1,492,2,507,0,740,2
