id,name,hotelname_en,featurehoteltype,lat,lon,single_room_price,single_room_stock,king_room_price,king_room_stock,double_bed_price,double_bed_stock,family_room_price,family_room_stock
40,美豪丽致酒店(广州黄埔宝能演艺中心店),LIZ  MEHOOD  GZ HP,免费停车,23.153728,113.508328,338,1,399,3,407,0,684,1
41,城迹酒店(广州北京路步行街西门口地铁站店),CITYJOIN Hotel (Ximenkou subway station store),机器人服务,23.125689,113.257458,325,3,384,2,392,0,659,0
42,广州融创堇山酒店,Sunac Mauve Hill Hotel Guangzhou,湖景房,23.432332,113.234746,477,0,564,0,575,0,966,1
43,广州珠江新城骑士物语酒店,Arthur Hotel Zhuangjiang New Town Guangzhou,免费停车,23.120136,113.352948,408,1,482,0,492,0,827,0
44,全季酒店(广州天河体育中心店),All Seasons Hotel (Guangzhou Tianhe Sports Center Branch),机器人服务,23.142126,113.329013,414,3,489,1,499,1,838,2
45,广州塔骑士物语酒店,ARTHUR HOTEL CANTON TOWER GUANGZHOU,机器人服务,23.097627,113.319861,412,2,486,1,496,1,833,0
46,广州华钜君悦酒店,Hj  Grand Hotel,泳池,23.376547,113.256614,344,2,407,2,415,0,697,1
47,佛山三龙湾希尔顿欢朋酒店,Hampton by Hilton Foshan Sanlong Bay,免费停车,23.006163,113.232038,352,2,416,1,424,1,712,1
48,礼途酒店(广州淘金地铁站店),Likto Hotel (Guangzhou Taojin Metro Station),会议厅,23.133679,113.285391,348,1,411,0,419,2,704,2
49,广州伊士丹顿酒店,Guangzhou Estandon Hotel,免费停车,23.115352,113.373943,463,2,547,2,558,1,937,3
50,麗枫酒店(广州健康方舟店),Lifeng Hotel (Guangzhou health ark store),免费停车,23.059975,113.260611,357,3,421,0,430,1,722,0
51,美豪丽致酒店(广州塔琶洲会展中心店),Meihao Lizhi Hotel (Guangzhou Tower Pazhou Convention and Exhibition Center),亲子主题房,23.092613,113.333065,414,0,489,0,499,0,838,2
52,麗枫酒店(广州太古汇广场石牌桥地铁站店),Lavande Hotel (Guangzhou Taikoo Hui Plaza Shipaiqiao Metro Station),免费停车,23.131076,113.33318,381,1,450,1,459,0,771,1
53,宜致酒店(广州东站地铁站天河体育中心店),Yizhi Hotel (Guangzhou East Railway Station Tianhe Sports Center),家庭房,23.149659,113.333124,320,0,377,0,385,0,647,4
54,广州番禺市桥亚朵酒店,Guangzhou Panyu Shiqiao Atour Hotel,免费停车,22.951906,113.373233,378,1,447,0,456,1,766,0
55,麗枫酒店(广州知识城何棠下地铁站店),Lavande Hotel (Guangzhou Knowledge City Hetangxia subway station),免费停车,23.329926,113.542763,309,2,365,2,372,0,625,1
56,广州南沙凤凰湖木莲庄酒店,The Mulian Hotel of Guangzhou Nansha Fenghuang Lake,免费停车,22.798606,113.518914,336,0,397,0,405,0,680,1
57,总统大酒店(广州体育中心太古汇店),President Hotel (Guangzhou Sports Center Taikoo Hui),免费停车,23.133953,113.338403,396,2,467,0,477,0,801,0
58,广州珠江新城希尔顿欢朋酒店,Hampton by Hilton Guangzhou Zhujiang New Town,免费停车,23.126797,113.342696,473,2,559,2,570,1,958,2
59,宜尚PLUS酒店(广州区庄地铁站店),Ouzhuang Station  ECHARM PLUS Hotel,机器人服务,23.131312,113.294265,357,1,421,2,430,1,722,1
60,广东大厦酒店(广州北京路步行街纪念堂地铁站店),Guangdong Hotel( Sun Yat-sen Memorial Hall Station),管家服务,23.131862,113.267553,397,0,468,0,478,3,803,0
61,宜致美居(广州珠江新城地铁站五羊邨店),Yizhi Hotel (Guangzhou Zhujiang New City Metro Station Wuyang Estate Branch ),儿童乐园,23.11953,113.314415,302,0,357,0,364,0,612,1
62,广州南沙悠方MUSTEL木文缇酒店,MUSTEL Hotel Guangzhou Nansha,免费停车,22.799101,113.51956,395,3,466,3,476,0,800,2
63,宜致酒店(广州北京路陈家祠地铁站店),Yizhi Hotel (Guangzhou Beijing Road Chenjiaxuan Subway Station),窗外好景,23.125575,113.248482,352,1,416,0,424,1,712,0
64,广州萝岗科学城骑士物语酒店,Arthur Hotel Luogang Guangzhou,免费停车,23.173347,113.460148,395,1,466,2,476,1,800,4
65,广州静谧坊 HOUSE HOTEL(天河智慧城店),DRIMIN HOUSE HOTEL GUANGZHOU,免费停车,23.170602,113.407769,349,2,412,1,420,0,706,0
66,宜尚PLUS酒店(广州珠江新城五羊邨地铁站店),Echarm PLUS Hotel (Guangzhou Zhujiang New Town Wuyangcun Subway Station),免费停车,23.119479,113.312081,339,0,400,1,408,1,685,2
67,宜致酒店(广州江南西昌岗地铁站店),Y.ZHI HOTEL,影音房,23.088031,113.27425,329,2,388,1,396,1,665,3
68,美豪丽致酒店(广州天河金融城店),MEHOOD LESTIE Hotel (Guangzhou Tianhe Financial City),停车场,23.117692,113.416972,359,0,423,0,432,0,726,1
69,希岸Deluxe酒店(广州番禺汉溪长隆店),"Xana Deluxe hotel (Changlong Branch, Hanxi, Panyu, Guangzhou)",免费停车,22.977345,113.356404,357,2,421,3,430,2,722,1
70,柏高酒店(广州东风路省政府店),Paco  Hotel (Guangzhou Dongfeng Road Provincial Government),机器人服务,23.131979,113.283028,345,0,408,1,416,0,699,0
71,怡程酒店(广州珠江新城暨大店),Echeng Hotel (Guangzhou Zhujiang New Town),管家服务,23.12666,113.344045,382,0,451,2,460,0,773,2
72,广州火车站越秀国际会议中心丽柏酒店,"Park Inn by Radisson Yuexiu International Conference Center, Guangzhou Railway Station",免费停车,23.147242,113.260707,371,0,438,3,447,1,751,1
73,宜致酒店(广州琶洲会展中心海珠湿地公园店),Yizhi Hotel (Guangzhou Haizhu Wetland Park Pazhou Convention and Exhibition Center),停车场,23.079677,113.348964,292,3,345,3,352,1,591,0
74,广州宝德国际酒店,Buddy Hotel,免费停车,23.165291,113.404413,413,0,488,2,498,0,837,2
75,宜致酒店(广州天河公园珠江新城店),Yizhi Hotel (Guangzhou Tianhe Park Zhujiang New Town),免费停车,23.134374,113.367866,264,4,312,2,318,0,534,1
76,宜致酒店(广州中山大学附属第一医院东山口地铁站店),"Yizhi Hotel (Dongshankou Subway Station Store, First Affiliated Hospital of Sun Yat sen University)",家庭房,23.125976,113.29617,297,0,351,0,358,0,601,3
77,柏高酒店(广州沿江路团一大地铁站店),PACO Hotel (Guangzhou Yanjiang Road Tuanyi Metro Station),免费停车,23.117872,113.282515,283,1,334,1,341,1,573,0
78,广州永庆坊瞻云精选酒店,The Yun Collection Guangzhou Yong Qing Fang,机器人服务,23.114634,113.238665,322,1,380,3,388,2,652,2
79,中国市长大厦酒店(广州东站天河体育中心店),"China Mayors Plaza, Guangzhou East Station，Tianhe Sports Center",会议厅,23.142003,113.32269,389,0,460,1,469,0,788,2
80,柏高·颂酒店(广州环市东路动物园地铁站店),Paco Hotel (Guangzhou Huanshi East Road),健身室,23.134356,113.30661,372,0,439,1,448,2,753,0
81,丹顿行政酒店公寓(珠江新城店),Dan Executive Hotel Apartment (Zhujiang New Town),酒店公寓,23.124468,113.334428,447,2,527,2,538,2,904,1
82,广州南沙珠江三角洲世贸中心大厦,Guangzhou Nansha Pearl River Delta World Trade Center Tower,免费停车,22.770685,113.604657,334,1,395,1,403,0,677,0
83,广州火车站希尔顿欢朋酒店,Hampton By Hilton Guangzhou Railway Station,免费停车,23.150458,113.262014,471,1,557,1,568,2,954,0
84,广州壹街叁號·海员宾馆(江南西昌岗地铁站店),Guangzhou Seaman Hotel,免费停车,23.094676,113.274603,330,1,389,1,397,0,667,1
85,广州番禺市广路亚朵酒店,Atour Hotel Shiguang Road Panyu Guangzhou,免费停车,22.957689,113.351389,356,0,420,1,429,1,721,0
86,广州逸林假日酒店,Easeland Hotel Guangzhou,桑拿,23.197959,113.288397,434,0,513,1,523,0,879,1
87,广州北京路天字码头兰欧国际酒店,Lan Ou International Hotel (Guangzhou Beijing Road Tianzi Wharf),家庭房,23.112365,113.272683,364,1,429,0,438,0,736,1
88,柏高酒店(广州体育西路地铁站店),Paco Hotel (Guangzhou Tiyu Xilu Metro Branch),免费停车,23.130472,113.320028,314,1,370,2,378,0,635,0
89,隐舍酒店(广州江南西昌岗地铁站店),Hidden house Hotel (Guangzhou Jiangnanxi  Changgang Subway Station ),家庭房,23.096465,113.276231,356,0,420,1,429,1,721,1
90,铂顿国际公寓(广州番禺政务中心店),Poltton International Apartment (Guangzhou Panyu Government Affairs Center),机器人服务,22.934977,113.410261,288,0,340,5,347,0,583,3
91,柏高酒店(广州萝岗科学城金峰地铁站店),"Paco Hotel (Guangzhou Luogang Science City, Jinfeng Metro Station)",免费停车,23.178235,113.4532,318,0,375,2,383,1,643,2
92,广州南湖假日酒店,Holiday Inn Guangzhou South Lake,桑拿,23.207208,113.330299,392,2,463,3,472,0,793,0
93,锦江都城文创酒店(广州科学城演艺中心店),Jinjiang Du Cheng Cultural Innovation Hotel Guangzhou Science City Performing Arts Center store,免费停车,23.17453,113.485225,375,0,443,0,452,1,759,0
94,广东地质山水酒店,Guangdong Geological Landscape Hotel,免费停车,23.134225,113.30536,456,0,539,2,550,0,924,0
95,广州万国元宝酒店(珠江新城店),Guangzhou Wogo Yuanbao Hotel (Zhujiang New Town),桑拿,23.12044,113.312104,497,5,587,0,599,1,1006,0
96,丽怡酒店(广州火车站小北地铁站店),Country Inn ·Guangzhou Railway Station Xiaobei Subway Station Store,管家服务,23.142375,113.278102,359,0,423,1,432,2,726,5
97,广州黄埔南岗万达亚朵X酒店,Atour X Hotel Nangang Wanda Huangpu Guangzhou,影音房,23.103825,113.545601,320,1,377,0,385,3,647,3
98,广州天河公园万枫酒店,Fairfield by Marriott Guangzhou Tianhe Park,免费停车,23.131237,113.369733,422,0,498,0,508,1,853,1
99,宜致酒店(广州北京路步行街彩虹桥地铁站店),Yizhi Hotel (Guangzhou Beijing Road Pedestrian Street Rainbow Bridge Subway Station),家庭房,23.132757,113.245061,304,1,359,0,366,2,615,1
100,广州金融城美居酒店,Mercure Guangzhou Financial City,免费停车,23.102229,113.424083,357,1,421,0,430,1,722,3
101,广州凯旋华美达大酒店,Ramada by Wyndham Pearl Guangzhou,桑拿,23.113974,113.313611,481,1,568,0,580,3,974,2
102,广州白云机场西希尔顿惠庭酒店,Home2 Suites by Hilton Guangzhou Baiyun Airport West,自营亲子房,23.370763,113.234566,349,2,412,1,420,0,706,2
103,ZMAX满兮酒店(广州珠江新城五羊邨地铁站店),ZMAX HOTELS(Guangzhou Zhujiang New Town Wuyangcun Metro Station Branch hotel ),免费停车,23.117605,113.312928,344,3,406,2,414,1,696,1
104,广州盛捷生物岛酒店公寓,Somerset Bio-Island Guangzhou,桑拿,23.067582,113.375717,387,2,457,1,466,1,783,0
105,广州沙面岛逸里优居,Guangzhou Shamian Island YATLAND,家庭房,23.097014,113.24379,330,0,389,0,397,0,667,4
106,广州白水寨嘉华温泉酒店,Regal Palace Resort & Spa,私人泳池,23.555423,113.770145,714,0,843,2,860,0,1445,1
107,广州卓美亚酒店,Jumeirah Guangzhou,SPA,23.119474,113.326919,1192,2,1407,0,1436,1,2412,4
108,广州设计之都郡雅酒店,Junluxe Guangzhou Baiyun,泳池,23.22121,113.284196,481,2,568,2,580,1,974,2
109,广州富力丽思卡尔顿酒店,"The Ritz-Carlton, Guangzhou",泳池,23.116276,113.327325,1210,3,1429,4,1458,0,2449,0
110,丽呈熹玥·思薇娜酒店(广州太古仓沙园地铁站店),Lichengxiyue Siweina Hotel(Guangzhou Taikoo Cangshayuan Subway Station),影音房,23.087472,113.26092,428,0,506,1,516,1,867,2
111,花城中心酒店(广州体育中心林和西地铁站店),HC Hotel (Sports Center Linhexi Metro Station),家庭房,23.141759,113.323388,339,0,400,1,408,1,685,3
112,诺盟酒店(省人民医院东山口地铁站店),Nuomo Hotel,免费停车,23.120007,113.286576,229,2,270,3,276,1,464,0
113,广州新塘希尔顿欢朋酒店,Hampton by Hilton Guangzhou Xintang,自营亲子房,23.119828,113.573259,398,0,469,0,479,1,805,6
114,广州南沙美豪丽致酒店,Guangzhou Nansha Meihao Lizhi Hotel,免费停车,22.759933,113.603869,315,0,371,0,379,1,637,3
115,广州文华东方酒店,Mandarin Oriental Guangzhou,桑拿,23.134668,113.33323,1219,2,1440,1,1469,3,2468,2
116,广州上水精品设计酒店,Shangshui Boutique Design Hotel,管家服务,23.697493,113.725088,663,0,783,0,799,0,1342,1
117,广州环贸中心越秀星廷公寓,Star Residence ICC Guangzhou,多功能厅,23.142084,113.327751,393,3,465,1,474,1,796,1
118,广州康莱德酒店,Conrad Guangzhou,桑拿,23.115708,113.332552,950,1,1122,1,1145,2,1924,2
119,广州星河湾酒店,Chateau Star River Guangzhou,网红泳池,23.027146,113.337765,574,3,677,0,691,1,1161,0
120,雅致酒店(珠江新城广州塔店),Elegant Hotel (Zhujiang New Town Canton Tower),窗外好景,23.113753,113.332838,973,1,1149,2,1172,2,1969,3
121,广州W酒店,W Guangzhou,桑拿,23.121885,113.32847,1057,1,1249,0,1274,1,2140,3
122,广州增城同派酒店(新塘高铁站店),Guangzhou Zengcheng Tongpai Hotel,窗外好景,23.134675,113.598195,312,2,368,1,376,1,632,3
123,广州粤海喜来登酒店,Sheraton Guangzhou Hotel,桑拿,23.132583,113.322227,968,3,1143,3,1166,0,1959,1
124,维也纳国际酒店(广州萝岗万达广场店),Vienna International Hotel (Guangzhou Luogang Wanda Plaza),免费停车,23.159507,113.475761,285,2,336,2,343,3,576,1
125,广州花园酒店,LN Garden Hotel Guangzhou,泳池,23.135249,113.286297,766,1,905,2,923,3,1551,2
126,广州太古汇岗顶地铁站亚朵酒店,Atour Hotel (Gangding Metro Station TaiKoo Hui Guangzhou),管家服务,23.133236,113.338203,525,0,619,0,632,1,1062,1
127,卡尔顿·星越酒店(广州黄边地铁站设计之都店),Kardon Hotel ·Star (Guangzhou Huangbian Metro Station Design Capital),免费停车,23.217735,113.28665,315,0,371,2,379,1,637,3
128,广州白云宾馆,Guangzhou Baiyun Hotel,泳池,23.137684,113.286237,502,0,593,4,605,1,1016,1
129,外商·艺龙酒店(广州珠江新城店),IMPERIAL TRADERS ELONG HOTEL,SPA,23.12478,113.314586,490,1,578,0,590,1,991,0
130,广州万晟·品未酒店(北京路步行街店),Guangzhou Wansheng Pinwei Hotel,健身室,23.120067,113.2676,290,1,342,0,349,0,586,0
131,广州白云嘉禾鹤边亚朵酒店,Atour Hotel Guangzhou Baiyun Jiaxuan Hebian,影音房,23.213433,113.266343,364,1,429,3,438,0,736,0
132,广州万富希尔顿酒店,Hilton Guangzhou Baiyun,SPA,23.175602,113.268462,626,0,739,2,754,1,1267,3
133,广州南沙美居酒店,Mercure Guangzhou Nansha,免费停车,22.798488,113.581621,329,1,388,2,396,2,665,0
134,维也纳国际酒店(广州科学城金峰地铁站店),Vienna International Hotel (Guangzhou Science City Jinfeng subway station),免费停车,23.185918,113.445912,295,1,348,3,355,1,596,1
135,广州珠江新城华轩里酒店,H'Elite Hotel,免费停车,23.122586,113.322618,530,0,626,1,639,0,1074,1
136,广州天河希尔顿酒店,Hilton Guangzhou Tianhe,桑拿,23.146269,113.320725,644,1,760,0,776,0,1304,0
137,广州南航明珠空港大酒店,Southern Airlines Pearl Airport Hotel,免费停车,23.425011,113.313499,319,1,376,2,384,2,645,1
138,广州希尔顿逸林酒店,DoubleTree by Hilton Guangzhou,动人夜景,23.131523,113.270839,622,1,734,2,749,0,1258,2
139,广州四季酒店,Four Seasons Hotel Guangzhou,Boss推荐,23.117279,113.322927,1384,2,1634,2,1667,4,2801,0
140,广州三英温泉度假酒店,Sanying Spa Resort Hotel,桑拿,23.558841,113.782602,477,0,564,1,575,1,966,0
141,广州圣丰索菲特大酒店,Sofitel Guangzhou Sunrich,泳池,23.138155,113.315885,726,1,858,1,875,0,1470,1
142,广州白云机场丽呈睿轩酒店,Rezen Select Hotel Guangzhou Baiyun Airport,免费停车,23.425872,113.316984,276,3,325,2,332,2,558,1
143,广州瑰丽酒店,Rosewood Guangzhou,泳池,23.117761,113.326031,1291,0,1525,0,1556,0,2614,4
144,葡新酒店(广州知识城旺村地铁站店),Portuguese Hotel (Guangzhou Knowledge City Wangcun Subway Station),免费停车,23.325618,113.549776,269,2,318,1,324,2,544,1
145,广州长隆熊猫酒店,Chimelong Panda Hotel,管家服务,23.005313,113.332062,1214,1,1434,2,1463,2,2458,3
146,广州柏悦酒店,Park Hyatt Guangzhou,免费停车,23.118599,113.321593,1200,1,1417,1,1446,2,2429,1
147,广州保利假日酒店,Holiday Inn Guangzhou Science City,桑拿,23.165407,113.457682,424,1,501,2,511,2,858,2
148,广州番禺大石智选假日酒店,Holiday Inn Express GUANGZHOU PANYU DASHI,家庭房,23.016036,113.322057,356,1,420,1,429,3,721,3
149,广州白云太和民营科技园亚朵酒店,"Atour Hotel,No.2 Ke Yuan Rd,Guangzhou Minke Park, No.1633 Beitai Rd,Baiyun District,Guangzhou",窗外好景,23.296358,113.335695,371,1,438,1,447,2,751,0
150,宜致酒店(广州番禺南村店),Yizhi Hotel (Guangzhou Panyu South Village),家庭房,23.001507,113.38228,296,0,350,0,357,0,600,2
151,黄埔瑞季美仑国际酒店(广州萝岗科学城店),Relins GrandMadison,免费停车,23.166983,113.489123,344,1,406,2,414,3,696,1
152,广州黄埔希尔顿惠庭酒店,Home2 Suites by Hilton Guangzhou Huangpu Science City,窗外好景,23.16385,113.499091,380,3,449,2,458,0,769,3
153,广州正佳广场万豪酒店,Guangzhou Marriott Hotel Tianhe,桑拿,23.132842,113.326281,920,1,1086,1,1108,2,1861,1
154,粤城公馆(广州珠江新城五羊邨地铁站店),Guangdong Mansion (Guangzhou Zhujiang New Town Wuyangcun Metro Station Store),免费停车,23.124489,113.314403,268,1,317,0,323,0,543,1
155,广州悦嵘山房庄园,"YueRong Mountain House Manor, Guangzhou",泳池,23.490327,113.187166,349,0,413,1,421,0,707,3
156,广州白云机场铂尔曼大酒店(T1航站楼店),Pullman Guangzhou Baiyun Airport (Terminal 1),SPA,23.389093,113.303757,745,1,880,0,898,1,1509,2
157,广州海航威斯汀酒店,the Westin Guangzhou,泳池,23.143572,113.326228,726,0,858,0,875,1,1470,0
158,广州白天鹅宾馆,White Swan Hotel,设计师酒店,23.105826,113.242564,773,1,912,0,931,0,1564,1
159,广州中国大酒店,China Hotel,桑拿,23.140135,113.259897,586,2,692,1,706,0,1186,1
160,广州科学城科湃酒店(伴河路店),KEYPAI HOTEL(Banhe Road),免费停车,23.159505,113.506599,321,2,379,4,387,0,650,2
161,广州钧明欢乐世界宜尚PLUS酒店,"Jun Ming Happy World Yishang PLUS Hotel, Guangzhou",免费停车,23.191374,113.593224,280,0,330,3,337,2,566,2
162,广州南沙辉盛名致服务公寓,Modena by Fraser Nansha Guangzhou,窗外好景,22.789047,113.518888,388,0,459,2,468,3,786,0
163,广州文轩苑温泉度假酒店,Wenxuan Garden Hot Spring Resort Hotel,免费停车,23.697551,113.713732,340,2,402,2,410,1,689,3
164,广州空港万豪万枫酒店(白云机场店),Fairfield by Marriott Guangzhou Konggang,自营亲子房,23.369061,113.293709,392,0,463,1,472,1,793,3
165,广州锦绣香江温泉城,Guangzhou Jinxiu Xiangjiang Hot Spring City,桑拿,23.56489,113.777327,597,0,705,1,719,0,1208,0
166,广州花都木莲庄酒店,The Mulian Urban Resort Hotels Huadu,泳池,23.45251,113.445862,460,0,543,2,554,3,931,0
167,广州奥园喜来登酒店,Sheraton Guangzhou Panyu,SPA,23.008469,113.346881,872,1,1029,2,1050,0,1764,2
168,广州图南生活美学酒店,Guangzhou Tunan Live Art Hotel,免费停车,22.967919,113.368555,347,1,410,0,418,0,702,0
169,广州富力空港假日酒店,Holiday Inn Guangzhou Airport Zone,桑拿,23.4567,113.359439,349,0,413,4,421,2,707,1
170,美豪(广州番禺万博中心店),MeiHao Hotle,家庭房,23.012195,113.336473,264,0,312,1,318,0,534,1
171,广州香格里拉大酒店,Shangri-La Guangzhou,桑拿,23.102535,113.370184,1087,2,1284,1,1310,1,2201,1
172,广州东方宾馆,Dong Fang Hotel,泳池,23.139322,113.258604,505,0,596,1,608,3,1021,3
173,广州从都国际庄园,Imperial Springs,SPA,23.685444,113.678487,1733,0,2046,0,2088,1,3508,4
174,广州1978艺术村落民宿,Guangzhou 1978 Art Village Homestay,免费停车,23.300741,113.844091,521,0,615,1,628,0,1055,1
175,广州华厦国际商务酒店(火车东站天河体育中心店),Landmark International Hotel(East Railway Station Tianhe Sport Center Branch),免费停车,23.143405,113.329148,330,1,390,0,398,1,669,3
176,广州九龙湖公主酒店,Dragon Lake Princess Hotel,管家服务,23.460909,113.415338,513,0,606,1,618,0,1038,2
177,广州高新国羽木莲庄酒店,GHIC The Mulian Hotel Of Guangzhou Guoyu,免费停车,23.166357,113.445058,347,2,410,2,418,1,702,3
178,广州一江戴斯酒店,Days Inn Guangzhou Yijiang,免费停车,22.95727,113.373744,339,1,400,2,408,1,685,3
179,广州卓思道酒店(番禺雅居乐店),Just Stay Hotel,免费停车,23.011086,113.361351,336,1,397,0,405,0,680,0
180,广州祈福酒店,Clifford Hotel Resort Centre Panyu,免费停车,22.971098,113.335578,388,0,458,0,467,3,785,2
181,美华航空主题酒店,Meihua Aviation Theme Hotel,家庭房,23.418438,113.24747,393,0,465,0,474,0,796,1
182,广州白云湖畔酒店(南湖旅游中心店),Baiyun Lakeside Hotel (Nanhu Tourism Center),泳池,23.217254,113.326211,322,2,380,1,388,1,652,2
183,广州白云国际机场美豪丽致酒店(T1航站楼店),Guangzhou Baiyun International Airport MeHood Liz Hotel (T1 Terminal),免费停车,23.427516,113.312697,281,3,331,3,338,2,568,0
