id,name,hotelname_en,featurehoteltype,lat,lon,single_room_price,single_room_stock,king_room_price,king_room_stock,double_bed_price,double_bed_stock,family_room_price,family_room_stock
91,北京北七家温都水城漫心酒店,Beijing Beiqijia Wendu Shuicheng Manxin Hotel,免费停车,40.098793,116.366714,391,0,443,0,466,0,592,2
92,京玺酒店(北京国贸劲松店),RIGHT HOTEL  BEIJING GUOMAO JINSONG,影音房,39.880396,116.455755,461,1,522,0,549,0,697,1
93,城市有爱酒店(北京南站西铁营地铁站店),City Love Hotel (Beijing South Railway Station Capital Medical University Hotel),免费停车,39.858424,116.35609,444,1,503,2,529,1,672,3
94,北京奥体中心鸟巢亚朵酒店,Atour Hotel (Beijing Olympic Sports Center),机器人服务,39.985751,116.412403,609,2,689,0,725,1,921,2
95,北京望京798亚朵X酒店,"Yaduo X Hotel 798 Wangjing, Beijing",智能客控,39.976856,116.489383,503,0,569,1,599,0,761,0
96,时光赞歌花园酒店(北京大兴旺兴湖公园店),A Memory Hotel (Beijing Daxing District Wangxinghu Park),充电桩,39.814119,116.432015,450,0,509,2,536,2,681,2
97,北京南锣鼓巷亚朵酒店,Atour Hotel (Beijing South Luogu Lane),免费停车,39.931337,116.411391,612,1,692,2,728,0,925,0
98,北京饭店,Beijing Hotel,设计师酒店,39.909061,116.410145,719,2,813,0,856,2,1087,2
99,桔子水晶北京西站南广场酒店,Crystal Orange  Beijing West Railway Station South Plaza Hotel,免费停车,39.888495,116.317466,500,2,565,1,595,3,756,0
100,北京西直门漫心酒店,Beijing Xizhimen Manxin Hotel,机器人服务,39.950841,116.358914,548,0,619,4,652,3,828,1
101,桔子水晶北京南站酒店,Crystal Orange Hotel(South of Beijing Railway Station ),机器人服务,39.877749,116.360549,509,1,576,1,606,1,770,5
102,秋果酒店(北京建国门首都儿研所店),Qiuguo Hotel (Beijing Jianguomen Capital Children's Research Institute),免费停车,39.916734,116.437504,425,3,481,0,506,1,643,1
103,北京友谊宾馆,Friendship Hotel,会议厅,39.964085,116.321102,578,2,654,0,688,0,874,0
104,花筑奢·北京怀柔兰亭温泉度假酒店(慕田峪长城店),Floral Lux Hotel·Lanting Hot Spring Resort(Mutianyu Great Wall shops),免费停车,40.416326,116.543574,522,0,590,2,621,2,789,2
105,秋果S1918庭院式酒店(北京天安门店),TEUE GO S1918 Courtyard style Hotel((Beijing Tananmen),免费停车,39.883818,116.395022,461,2,522,4,549,2,697,0
106,桔子水晶北京丽泽商务区中心酒店,Crystal Orange  Beijing Lize Business District Central Hotel,免费停车,39.874498,116.326943,491,0,556,2,585,0,743,0
107,北京天安门逸扉酒店,UrCove by HYATT Beijing Forbidden City,管家服务,39.910304,116.407109,512,1,580,1,610,0,775,0
108,北京顺义希尔顿惠庭酒店,HOME2 SUITES BY HILTON BEIJING SHUNYI,免费停车,40.126137,116.647518,425,0,481,1,506,4,643,1
109,北京三里屯太古里CitiGO欢阁酒店,"CitiGO Hotel, Sanlitun, Beijing",机器人服务,39.937609,116.451027,470,0,531,2,559,0,710,0
110,秋果酒店(北京东直门雍和宫簋街店),"Qiuguo Hotel (Beijing Yonghe Palace,Dongzhimen)",免费停车,39.947866,116.424865,461,0,522,1,549,0,697,1
111,麗枫酒店(北京亚运村鸟巢国家会议中心店),"Lavande Hotel (Beijing Asian Sports Village,National Stadium,National Coference Center)",免费停车,39.99439,116.41779,426,5,482,0,507,0,644,3
112,北京南站大观园漫心酒店,Beijing South Railway Station Grand View Garden Manxin Hotel,免费停车,39.873476,116.353708,470,0,532,0,560,0,711,1
113,花韵丁香酒店(北京南站牛街店),Huayun Dingxiang Hotel (Beijing South Station Niujie Branch),管家服务,39.883767,116.371875,544,2,616,0,648,0,823,2
114,北京长富宫饭店,Hotel New Otani Chang Fu Gong,桑拿,39.907484,116.437917,637,0,720,0,758,0,963,2
115,北京首都机场亚朵酒店,Atour Hotel (Beijing Capital Airport),免费停车,40.045704,116.640637,501,0,566,1,596,0,757,1
116,云郦酒店(北京南锣鼓巷簋街店),Yunli Hotel,四合院,39.94076,116.42088,427,2,483,2,508,1,645,3
117,北京国贸劲松地铁站亚朵酒店,Atour Hotel Beiijng Guomao Jinsong Subway Station,免费停车,39.881257,116.45574,553,0,625,0,658,1,836,0
118,北京黄花城水长城漫心府,Beijing Huanghuacheng Water Great Wall Manxin Mansion,泳池,40.409588,116.324866,441,0,499,2,525,1,667,0
119,桔子水晶北京国贸商务区四惠酒店,Crystal Orange Beijing International Trade Business District Sihui Hotel,免费停车,39.909109,116.520382,407,0,460,0,484,0,615,1
120,北京天伦松鹤大饭店,Sunworld Hotel,桑拿,39.918109,116.413292,556,0,629,0,662,1,841,0
121,北京西直门展览馆轻居酒店,Beijing Xizhimen Exhibition Gallery Light Residence Hotel,机器人服务,39.933949,116.345834,479,1,542,1,570,0,724,3
122,北京丽都维景酒店,"Metropark Lido Hotel, Beijing",泳池,39.977851,116.479214,536,0,606,2,638,1,810,0
123,花筑·北京长城玖号院民宿,Floral Hotel·Beijing Great Wall No.9 house Homestay,日光浴场,40.432138,116.333461,537,2,607,2,639,4,812,0
124,北京首钢秀池智选假日酒店,Beijing Shijingshan Lakeview Holiday Inn Express,机器人服务,39.917981,116.15205,572,0,647,1,681,1,865,1
125,北京国泰饭店,Gotel Capital,免费停车,39.907031,116.448618,536,1,606,0,638,3,810,1
126,北京望京华彩智选假日酒店,Holiday Inn Express (Beijing Wangjing Huacai),会议厅,40.01083,116.468375,518,0,586,2,617,0,784,1
127,北京中关村五道口漫心酒店,Beijing Zhongguancun Wudaokou Manxin Hotel,管家服务,39.975281,116.345854,577,1,653,1,687,0,872,6
128,北京贵州大厦,Guizhou Mansion,健身室,39.970099,116.418454,559,0,633,2,666,0,846,1
129,北京天坛饭店,Tiantan Hotel,免费停车,39.884636,116.430539,407,2,460,0,484,2,615,2
130,北京首钢工舍智选假日酒店,Holiday Inn Express (Beijing Shijingshan Parkview),免费停车,39.922595,116.155557,479,3,542,2,570,1,724,2
131,北京西西友谊酒店,Xixi Youyi Hotel,免费停车,39.914351,116.373104,603,1,682,2,718,1,912,0
132,北京五棵松漫心酒店,Beijing Wukesong MANXIN Hotel,机器人服务,39.920902,116.264949,470,0,532,0,560,1,711,2
133,北京鼓楼亚朵酒店,Beijing Gulou Atour Hotel,免费停车,39.947365,116.401105,575,1,650,2,684,1,869,1
134,北京长峰假日酒店,Holiday Inn Beijing ChangAn West,免费停车,39.908992,116.265188,514,2,581,1,612,2,777,0
135,秋果酒店(北京三元桥使馆区店),True Go HOTEL(Embassy Of Sanyuanqiao),免费停车,39.958145,116.463702,416,0,470,0,495,2,629,0
136,北京西站南路六里桥东亚朵酒店,Beijing West Station South Road Liuliqiao East Yaduo Hotel,家庭房,39.888184,116.320339,501,0,566,0,596,0,757,7
137,朗丽兹酒店(北京首都机场新国展店),PALACE HOTELS(Beijing Capital Airport New International Exhibition Center),免费停车,40.107021,116.557576,494,1,559,1,588,1,747,0
138,北京国展三元桥逸扉酒店,UrCove by HYATT Beijing International Exhibition Center,管家服务,39.965509,116.436644,618,0,699,4,736,3,935,1
139,北京房山希尔顿欢朋酒店,Hampton by Hilton,健身室,39.720824,116.04478,389,0,440,2,463,1,588,2
140,北京亚运村漫心酒店,Beijing Yayuncun Manxin Hotel,免费停车,39.989934,116.414478,548,1,619,5,652,2,828,0
141,北京天坛左安门亚朵酒店,"Atour Hotel Zuo'anmen, Temple of Heaven",自营亲子房,39.883297,116.434703,516,1,583,0,614,0,780,4
142,秋果酒店(北京朝阳门三里屯店),TRUE GO HOTEL,机器人服务,39.922063,116.445648,419,1,474,2,499,2,634,3
143,北京贯通建徽酒店,Guantong Jianhui Hotel,充电桩,39.877243,116.347591,360,3,407,0,428,2,544,1
144,北京西长安美居酒店,Mercure Beijing Changan West,管家服务,39.909826,116.285112,525,0,594,1,625,0,794,0
145,北京望京科技园亚朵酒店,Atour Hotel ( Beijing Wangjing Science Park),免费停车,40.005056,116.474014,568,0,642,0,676,0,859,2
146,北京中乐六星酒店,Zhongle Six Star Hotel,免费停车,39.86156,116.426593,494,1,559,0,588,0,747,1
147,北京金奇树酒店(大兴义和庄地铁站店),Beijing Jinqishu Hotel (Daxing Yihezhuang Metro Station),免费停车,39.711634,116.31682,469,2,530,1,558,0,709,1
148,桔子水晶北京总部基地酒店,Crystal Orange Beijing Headquarters Base Hotel,免费停车,39.823958,116.29068,540,0,611,2,643,2,817,2
149,北京云瑧金陵莲花酒店,Yun-zen Jinling Lotus Hotel,充电桩,39.890512,116.319497,530,2,599,0,631,1,801,3
150,北京雍和宫漫心酒店,Beijing Yonghegong Manxin Hotel,免费停车,39.953834,116.426148,548,0,619,0,652,2,828,2
151,景里酒店(北京新国展首都机场店),Jingli Hotel (Beijing New National Exhibition Capital Airport),免费停车,40.093533,116.54369,386,1,436,0,459,2,583,1
152,桔子水晶北京丰台火车站总部基地酒店,Orange Crystal Beijing Fengtai Railway Station Headquarters Base Hotel,家庭房,39.836785,116.296129,465,0,526,1,554,1,704,1
153,北京雍和宫和平里亚朵X酒店,"Atour X Hotel , Hepingli，Yonghe Palace，Beijing",免费停车,39.96234,116.412684,538,2,608,1,640,0,813,5
154,香柏艺术酒店(北京南锣鼓巷后海店),BaiYee Tree  art  hotel,自营亲子房,39.939639,116.405459,432,1,488,0,514,1,653,2
155,墅苑酒店(北京南站店),Shuyuan Hotel,家庭房,39.854411,116.424243,433,0,490,0,516,0,655,1
156,北京四季御园国际大酒店,Beijing Four Seasons Royal Garden International Hotel,免费停车,39.978909,116.241394,479,2,542,0,570,2,724,3
157,北京亦庄通明湖智选假日酒店,Holiday Inn Express Beijing Tongminghu,免费停车,39.787649,116.577582,460,1,521,1,548,1,696,0
158,金泰海博大酒店(北京海淀五路居地铁站店),Golden Harbor Hotel,免费停车,39.937566,116.274853,501,2,566,0,596,2,757,0
159,桔子水晶北京南站洋桥酒店,Orange Crystal Hotel Beijing South Railway Station Yangqiao,影音房,39.852076,116.386188,460,2,521,3,548,1,696,2
160,北京亦庄荣京西街亚朵酒店,Beijing Yizhuang Rongjingxijie Atour Hotel,免费停车,39.785928,116.502559,516,0,583,1,614,0,780,0
161,蔚徕酒店(北京石景山万达广场八角游乐园地铁站店),Vyluk Hotel (Beijing Shijingshan Wanda Plaza Octagon Amusement Park Subway Station),家庭房,39.903601,116.215251,514,1,581,0,612,1,777,1
162,山水S酒店(北京西站丽泽商务区店),Shanshui S Hotel (Beijing West Railway Station Lize Business District),免费停车,39.879479,116.327455,486,1,549,5,578,0,734,2
163,北京慕田峪长城酒店,Mutianyu Great Wall Hotel,免费停车,40.433015,116.563758,554,2,627,0,660,2,838,3
164,北京红旗渠京隆酒店(北京南站店),Beijing Hongqiqu Jinglong Hotel,免费停车,39.851834,116.386575,402,5,454,1,478,1,607,1
165,希岸Deluxe酒店(北京中关村知春路地铁站店),Xi'an Deluxe Hotel (Beijing Zhongguancun Zhichun Road Subway Station Branch),免费停车,39.979104,116.33813,549,1,621,1,654,2,831,0
166,北京中关村人民大学轻居酒店,Beijing Zhongguancun Renmin University Light Residence,免费停车,39.963616,116.327579,516,0,583,0,614,1,780,0
167,北京海淀花园饭店,Garden Hotel,桑拿,39.977287,116.371504,463,1,523,1,551,6,700,0
168,北京总部基地漫心酒店,Beijing Headquarters Base Manxin Hotel,免费停车,39.825497,116.292276,543,1,614,1,646,4,820,0
169,桔子水晶北京上地中关村软件园酒店,Crystal Orange Beijing Shangdi Zhongguancun Software Park Hotel,免费停车,40.033985,116.31091,507,2,573,2,603,1,766,1
170,北京唯实酒店(唯实国际文化交流中心),Vision Hotel (Vision International Cultural Exchange Center),泳池,39.978882,116.352879,705,2,797,1,839,3,1066,2
171,北京和平里旅居酒店,Hepingli Traveler Inn,免费停车,39.957497,116.42587,422,2,477,1,502,0,638,4
172,北京首都机场东海康得思酒店,"Cordis, Beijing Capital Airport",桑拿,40.048803,116.613327,638,0,722,3,760,2,965,2
173,花筑·北京长城山之家壹号院民宿,Floral Hotel·Beijing Great Wall Mountain home One courtyard homestay,日光浴场,40.428949,116.333994,480,1,542,2,571,0,725,1
174,花筑·北京长城山之家私汤贰号院民宿,Floral Hotel·Beijing Great Wall Mountain home private Tang No. 2 home hostel,免费停车,40.428892,116.333979,444,2,503,1,529,3,672,0
175,北京世园凯悦嘉轩酒店,Hyatt Place Beijing Shiyuan,免费停车,40.443139,115.964302,419,0,474,0,499,0,634,1
176,北京伯豪瑞廷酒店,Radegast Hotel Beijing Bohao,泳池,39.914193,116.471424,620,1,701,1,738,3,937,1
177,花筑·桂庭俊舍(北京宽沟店),"Floral hotel·guitingjunshe, Beijing",免费停车,40.339281,116.558115,608,1,688,0,724,0,919,0
178,春天映向空中花园酒店(北京天安门王府井店),Spring Yingxiang Sky Garden Hotel (Beijing Tiananmen Wangfujing Branch),管家服务,39.9186,116.425326,434,0,491,4,517,1,657,1
179,北京民族园葉子里酒店,LeafIN Hotel Beijing Minzuyuan,多功能厅,39.978538,116.391316,503,0,569,3,599,2,761,3
180,北京中关村学院桥地铁站亚朵酒店,Beijing Zhongguancun Xueyuanqiao Subway Station Yaduo Hotel,影音房,39.987147,116.350504,590,3,667,1,702,3,892,1
181,北京亚太花园酒店(环球度假区梨园地铁站店),Beijing Asia Pacific Garden Hotel(Universal Studios  Resort  Liyuan Subway  Station Branch),免费停车,39.886759,116.671074,398,2,450,0,474,2,602,0
182,北京橡树公馆,Oak Chateau Beijing,酒店公寓,39.95785,116.459177,570,1,645,1,679,3,862,2
183,桔子水晶北京首都机场新国展酒店,Orange Crystal Beijing Capital Airport New International Exhibition Center Hotel,家庭房,40.044474,116.525427,427,0,483,1,508,0,645,4
184,北京亮马河饭店,Landmark Towers Hotel,江河景房,39.945961,116.462746,570,1,644,1,678,1,861,4
185,北京索菲特大酒店,Sofitel Beijing Central,网红泳池,39.906182,116.436882,923,0,1044,0,1099,1,1396,2
186,朗丽兹酒店(北京中关村软件园农大店),PALACE HOTELS (Beijing Zhongguancun Software Park Nongda Shop),免费停车,40.033582,116.287296,475,2,537,1,565,3,718,1
187,桔子水晶北京中关村人民大学酒店,Crystal Orange Beijing Zhongguancun People's University Hotel,机器人服务,39.964123,116.329124,555,1,628,2,661,1,839,0
188,长城山下院子,Great Wall Hill Yard,家庭房,40.410906,116.313549,421,1,476,2,501,1,636,1
